TIME,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-12-06-44.150419674,-0.029132705181837082,-0.016802646219730377,0.08550860732793808,,,,,,55.634002685546875,55.634002685546875,55.634002685546875,,,,5.629234790802002,5.629915714263916,1.8039345741271973,-0.024801241233944893,-0.01690308377146721,0.6590104103088379,0.0009451729129068553,0.0009386027231812477,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.183134767,-0.029122132807970047,-0.01681002788245678,0.08551912009716034,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.183238556,,,,,,,,,55.634002685546875,55.634002685546875,55.634002685546875,,,,5.629234790802002,5.629915714263916,1.8039345741271973,-0.024811841547489166,-0.016907304525375366,0.6590072512626648,0.0009451729129068553,0.0009386027231812477,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.216026442,-0.029129084199666977,-0.016801945865154266,0.08553106337785721,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.216104938,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.02481657825410366,-0.016903676092624664,0.6590170860290527,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.249035402,-0.029132796451449394,-0.016808131709694862,0.08553209900856018,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.249126478,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.02480468899011612,-0.016910793259739876,0.6590197682380676,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.282032401,-0.029115278273820877,-0.016811775043606758,0.08552786707878113,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024802640080451965,-0.01691066101193428,0.6590222120285034,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.314977861,-0.02912505529820919,-0.016801374033093452,0.08552101254463196,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.315053500,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024814028292894363,-0.0169021338224411,0.6590116620063782,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.348007487,-0.029121339321136475,-0.016785146668553352,0.08552820980548859,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.02480364218354225,-0.016894899308681488,0.659009575843811,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.380951260,-0.029133491218090057,-0.01678876206278801,0.08551831543445587,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.381030284,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.02481873147189617,-0.016897883266210556,0.6589997410774231,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.413949923,-0.029151353985071182,-0.016790447756648064,0.08551237732172012,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.414020938,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.02482602186501026,-0.01689801923930645,0.6590043306350708,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.446934756,-0.029142549261450768,-0.016792718321084976,0.08552025258541107,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.447021876,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024820104241371155,-0.0168997161090374,0.6590062379837036,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.479905107,-0.02913830429315567,-0.016795393079519272,0.08552317321300507,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.479988223,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024825463071465492,-0.016898076981306076,0.6590059995651245,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.512864192,-0.02914310246706009,-0.016794519498944283,0.08552764356136322,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.512933205,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024824729189276695,-0.016900351271033287,0.6590076684951782,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.545844565,-0.029141079634428024,-0.016799872741103172,0.08552827686071396,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.545921116,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024813354015350342,-0.01691344939172268,0.659009575843811,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.578828505,-0.02913028933107853,-0.01681060530245304,0.0855075791478157,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.578910218,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024807441979646683,-0.016912264749407768,0.6589961051940918,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.611794977,-0.02911503054201603,-0.01680583506822586,0.08550217002630234,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.611868471,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.02479609288275242,-0.016913775354623795,0.6589857339859009,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.645037923,-0.02911376953125,-0.016800573095679283,0.08550108969211578,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.02479436807334423,-0.016911758109927177,0.658974826335907,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.678783376,-0.029120052233338356,-0.016810815781354904,0.08548937737941742,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.678882900,,,,,,,,,55.6334228515625,55.6334228515625,55.6334228515625,,,,5.6294660568237305,5.6301469802856445,1.8039097785949707,-0.024806426838040352,-0.01692078821361065,0.658965528011322,0.0009451622026972473,0.0009385711746290326,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.711784990,-0.02910771034657955,-0.016815802082419395,0.0854911133646965,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.02478528581559658,-0.01693309284746647,0.6589718461036682,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.744810162,-0.0291050486266613,-0.016811925917863846,0.08549690991640091,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.024783749133348465,-0.01691857911646366,0.6589784026145935,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.777815609,-0.029109958559274673,-0.016796519979834557,0.08550039678812027,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.02478213608264923,-0.016901060938835144,0.6589837074279785,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.810766557,-0.029091941192746162,-0.01678432524204254,0.08550088107585907,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.810839236,,,,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.02476990409195423,-0.01688903197646141,0.6589787602424622,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.843778094,-0.029094653204083443,-0.016794387251138687,0.08549586683511734,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.843871046,,,,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.024776248261332512,-0.01690240576863289,0.6589769124984741,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.882431485,-0.02909274399280548,-0.016794532537460327,0.08550078421831131,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.882544218,,,,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.024785811081528664,-0.016907943412661552,0.6589772701263428,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.909768631,-0.029084179550409317,-0.01680227927863598,0.08550701290369034,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.909866270,,,,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.024765249341726303,-0.016912734135985374,0.6589822173118591,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.942670819,-0.029087213799357414,-0.016801239922642708,0.08550547808408737,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-06-44.942751543,,,,,,,,,55.63283920288086,55.63283920288086,55.63283920288086,,,,5.629697322845459,5.630377769470215,1.8038848638534546,-0.02476746402680874,-0.016912300139665604,0.6589895486831665,0.0009451626683585346,0.0009385360172018409,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-06-44.975613879,-0.029089104384183884,-0.016809849068522453,0.08551331609487534,,,,,,,,,,,,,,,,,,,,,,,
