TIME,roll,pitch,yaw
2023-02-15-12-27-05.420837079,-0.03137139230966568,-0.013181138783693314,-0.021542323753237724
2023-02-15-12-27-05.421064998,-0.03136289492249489,-0.013179740868508816,-0.021536411717534065
2023-02-15-12-27-05.470172892,-0.03136409819126129,-0.013173213228583336,-0.021541880443692207
2023-02-15-12-27-05.470390741,-0.031365446746349335,-0.013172542676329613,-0.0215341504663229
2023-02-15-12-27-05.519804615,-0.03136463835835457,-0.013174145482480526,-0.021534426137804985
2023-02-15-12-27-05.519918632,-0.03137510269880295,-0.013180962763726711,-0.021533766761422157
2023-02-15-12-27-05.569497779,-0.03138495236635208,-0.013189190998673439,-0.0215317253023386
2023-02-15-12-27-05.569701093,-0.03138836845755577,-0.013185333460569382,-0.02152607962489128
2023-02-15-12-27-05.619150306,-0.031396497040987015,-0.01319003663957119,-0.02153584733605385
2023-02-15-12-27-05.619365247,-0.03140343353152275,-0.013197163119912148,-0.02153598517179489
2023-02-15-12-27-05.668773028,-0.031412091106176376,-0.013200493529438972,-0.02153671346604824
2023-02-15-12-27-05.668876005,-0.0313841849565506,-0.013214177452027798,-0.021528810262680054
2023-02-15-12-27-05.718229815,-0.03137460723519325,-0.013207277283072472,-0.021535051986575127
2023-02-15-12-27-05.718436591,-0.03137543424963951,-0.013214405626058578,-0.021535782143473625
2023-02-15-12-27-05.767876242,-0.03136950358748436,-0.013218379579484463,-0.021538356319069862
2023-02-15-12-27-05.768081443,-0.03137904778122902,-0.013220744207501411,-0.02154197171330452
2023-02-15-12-27-05.817476394,-0.03137980401515961,-0.013214396312832832,-0.021543223410844803
2023-02-15-12-27-05.817590598,-0.031367018818855286,-0.013211154378950596,-0.02153785526752472
2023-02-15-12-27-05.867254692,-0.031362954527139664,-0.013208918273448944,-0.021543892100453377
2023-02-15-12-27-05.867469741,-0.031350698322057724,-0.013199763372540474,-0.021548649296164513
2023-02-15-12-27-05.916796850,-0.03135484829545021,-0.013202558271586895,-0.021553514525294304
2023-02-15-12-27-05.916910801,-0.0313594788312912,-0.013212430290877819,-0.02155396342277527
2023-02-15-12-27-05.966164518,-0.03136128559708595,-0.013212417252361774,-0.021562188863754272
2023-02-15-12-27-05.966288361,-0.03135015815496445,-0.01321570947766304,-0.021579377353191376
2023-02-15-12-27-06.015845154,-0.03135279193520546,-0.013202461414039135,-0.021583998575806618
2023-02-15-12-27-06.016054959,-0.031351275742053986,-0.01320655643939972,-0.0215802900493145
2023-02-15-12-27-06.065491666,-0.03135405853390694,-0.013207605108618736,-0.021576236933469772
2023-02-15-12-27-06.065703521,-0.03133651241660118,-0.013196991756558418,-0.021573971956968307
2023-02-15-12-27-06.115124017,-0.03133675828576088,-0.013199785724282265,-0.021575480699539185
2023-02-15-12-27-06.115241592,-0.0313337966799736,-0.013199634850025177,-0.02158444933593273
2023-02-15-12-27-06.164827121,-0.031336184591054916,-0.013195316307246685,-0.02158282697200775
2023-02-15-12-27-06.165029888,-0.03133337199687958,-0.013188891112804413,-0.021590346470475197
2023-02-15-12-27-06.214190841,-0.031348563730716705,-0.013189544901251793,-0.021583080291748047
2023-02-15-12-27-06.214394303,-0.031357284635305405,-0.013192201033234596,-0.021582940593361855
2023-02-15-12-27-06.263871719,-0.03135598078370094,-0.013181333430111408,-0.02158917300403118
2023-02-15-12-27-06.264082327,-0.031347356736660004,-0.013182771392166615,-0.02158936858177185
