TIME,roll,pitch,yaw
2023-02-15-12-32-49.278296184,-0.031404927372932434,-0.013064325787127018,-0.041400983929634094
2023-02-15-12-32-49.294268962,-0.03141134977340698,-0.013070575892925262,-0.04139868542551994
2023-02-15-12-32-49.310259958,-0.031415462493896484,-0.013071869499981403,-0.04140131175518036
2023-02-15-12-32-49.326270627,-0.03142637014389038,-0.01306445524096489,-0.04140050709247589
2023-02-15-12-32-49.342243788,-0.03143054246902466,-0.01306406781077385,-0.04139852523803711
2023-02-15-12-32-49.358344565,-0.03144638612866402,-0.01305841188877821,-0.04139557480812073
2023-02-15-12-32-49.374272468,-0.03143937140703201,-0.013054762966930866,-0.04139375314116478
2023-02-15-12-32-49.390235369,-0.03144955635070801,-0.013045555911958218,-0.041395753622055054
2023-02-15-12-32-49.406311273,-0.03145972266793251,-0.013041290454566479,-0.041389524936676025
2023-02-15-12-32-49.422272175,-0.03146694600582123,-0.013036335818469524,-0.04139285907149315
2023-02-15-12-32-49.438275286,-0.031473658978939056,-0.01303193625062704,-0.04138738662004471
2023-02-15-12-32-49.454224074,-0.03146708756685257,-0.01303447037935257,-0.0413927398622036
2023-02-15-12-32-49.470253246,-0.03147071227431297,-0.01303156465291977,-0.04139403998851776
2023-02-15-12-32-49.486196664,-0.0314558707177639,-0.013034244999289513,-0.041385725140571594
2023-02-15-12-32-49.502188697,-0.03145887330174446,-0.01303432509303093,-0.04139469563961029
2023-02-15-12-32-49.518205792,-0.03144841641187668,-0.013037036173045635,-0.04139130562543869
2023-02-15-12-32-49.534226438,-0.03144775703549385,-0.013038894161581993,-0.041394080966711044
2023-02-15-12-32-49.550136771,-0.03144808113574982,-0.013036881573498249,-0.04139318689703941
2023-02-15-12-32-49.566202249,-0.03144332394003868,-0.013037535361945629,-0.041385602205991745
2023-02-15-12-32-49.582192070,-0.03144165500998497,-0.013033488765358925,-0.041387129575014114
2023-02-15-12-32-49.598155409,-0.03143239766359329,-0.013023773208260536,-0.04137382283806801
2023-02-15-12-32-49.614160523,-0.0314268097281456,-0.013023140840232372,-0.04137605428695679
2023-02-15-12-32-49.630064117,-0.03142523020505905,-0.013022528029978275,-0.041382018476724625
2023-02-15-12-32-49.646020718,-0.03141643479466438,-0.013009633868932724,-0.04138302803039551
2023-02-15-12-32-49.662005530,-0.03142446652054787,-0.013010185211896896,-0.041386280208826065
2023-02-15-12-32-49.677990334,-0.03143061697483063,-0.013010085560381413,-0.04138015955686569
2023-02-15-12-32-49.694001144,-0.031431566923856735,-0.012996459379792213,-0.041379645466804504
2023-02-15-12-32-49.710012233,-0.03143564984202385,-0.012993318028748035,-0.041380029171705246
2023-02-15-12-32-49.726031424,-0.03142431378364563,-0.012994112446904182,-0.04138355329632759
2023-02-15-12-32-49.741986873,-0.03143246844410896,-0.012993108481168747,-0.04138608276844025
2023-02-15-12-32-49.758006448,-0.031443916261196136,-0.012999095022678375,-0.041389867663383484
2023-02-15-12-32-49.773942734,-0.03143131360411644,-0.012997526675462723,-0.04138543829321861
2023-02-15-12-32-49.789965168,-0.031447265297174454,-0.013003822416067123,-0.04138929396867752
2023-02-15-12-32-49.805974416,-0.03145163878798485,-0.013002819381654263,-0.041396815329790115
2023-02-15-12-32-49.821959719,-0.03144535794854164,-0.013002144172787666,-0.04139634221792221
2023-02-15-12-32-49.837918782,-0.03143705055117607,-0.01301401574164629,-0.04140114411711693
2023-02-15-12-32-49.853885701,-0.031429473310709,-0.013009479269385338,-0.0414082370698452
2023-02-15-12-32-49.869939599,-0.03143156319856644,-0.013019011355936527,-0.041404806077480316
2023-02-15-12-32-49.885933197,-0.031436193734407425,-0.013023421168327332,-0.0414004847407341
2023-02-15-12-32-49.901910532,-0.031434495002031326,-0.013027575798332691,-0.04140248894691467
2023-02-15-12-32-49.917915964,-0.031424250453710556,-0.013042155653238297,-0.04140150547027588
2023-02-15-12-32-49.933923286,-0.031416598707437515,-0.013056471012532711,-0.04140070453286171
2023-02-15-12-32-49.949887385,-0.03142102062702179,-0.01305602677166462,-0.041398949921131134
2023-02-15-12-32-49.965867396,-0.03142445534467697,-0.013049217872321606,-0.041404660791158676
2023-02-15-12-32-49.981890954,-0.03142577409744263,-0.013057535514235497,-0.04141173139214516
2023-02-15-12-32-49.997819793,-0.031427767127752304,-0.01306075043976307,-0.04141177237033844
2023-02-15-12-32-50.013843136,-0.03141716122627258,-0.013054776936769485,-0.041413843631744385
2023-02-15-12-32-50.029849422,-0.03142843395471573,-0.013059758581221104,-0.04142329469323158
2023-02-15-12-32-50.045848657,-0.03142176941037178,-0.013046645559370518,-0.04142682999372482
2023-02-15-12-32-50.061860834,-0.031417250633239746,-0.013057982549071312,-0.04142756760120392
2023-02-15-12-32-50.077850868,-0.03141669183969498,-0.013049677945673466,-0.04142370820045471
2023-02-15-12-32-50.093864611,-0.031406715512275696,-0.013042810373008251,-0.04142466187477112
2023-02-15-12-32-50.109818837,-0.031395040452480316,-0.013053162023425102,-0.04142331704497337
2023-02-15-12-32-50.125859404,-0.031396422535181046,-0.01305448729544878,-0.04142414778470993
2023-02-15-12-32-50.141823135,-0.03140222653746605,-0.013055158779025078,-0.04141184315085411
2023-02-15-12-32-50.157820270,-0.03140992298722267,-0.013057642616331577,-0.04141566902399063
2023-02-15-12-32-50.173771734,-0.03141051158308983,-0.013060162775218487,-0.041421160101890564
2023-02-15-12-32-50.189725628,-0.03140098974108696,-0.013062776997685432,-0.04142345115542412
2023-02-15-12-32-50.205752761,-0.031393345445394516,-0.013049516826868057,-0.04142799228429794
2023-02-15-12-32-50.221758438,-0.03139738366007805,-0.013052298687398434,-0.041421398520469666
2023-02-15-12-32-50.237745058,-0.03141019865870476,-0.01306407805532217,-0.04142425209283829
2023-02-15-12-32-50.253743804,-0.031405579298734665,-0.01307897549122572,-0.041427258402109146
2023-02-15-12-32-50.269764517,-0.03140910342335701,-0.01306906808167696,-0.04142894968390465
2023-02-15-12-32-50.285747699,-0.03141048178076744,-0.01308027096092701,-0.04143241420388222
2023-02-15-12-32-50.301765923,-0.03141257166862488,-0.013082006946206093,-0.04143305867910385
2023-02-15-12-32-50.317694526,-0.03141418844461441,-0.013076188042759895,-0.04143180698156357
2023-02-15-12-32-50.333657885,-0.03142164275050163,-0.0130795668810606,-0.04143226891756058
2023-02-15-12-32-50.349682795,-0.031407248228788376,-0.013065588660538197,-0.04141649976372719
2023-02-15-12-32-50.365664817,-0.03141119331121445,-0.013071193359792233,-0.04142408072948456
2023-02-15-12-32-50.381706164,-0.03141467273235321,-0.01306573674082756,-0.04142473638057709
2023-02-15-12-32-50.397611909,-0.031422991305589676,-0.013062662445008755,-0.04142661765217781
2023-02-15-12-32-50.413629734,-0.03142819553613663,-0.013070276938378811,-0.041424475610256195
2023-02-15-12-32-50.429601289,-0.03141036629676819,-0.013059443794190884,-0.04141496494412422
2023-02-15-12-32-50.445583503,-0.03141944855451584,-0.01305921096354723,-0.041421327739953995
2023-02-15-12-32-50.461632133,-0.03141831234097481,-0.013055468909442425,-0.04141662269830704
2023-02-15-12-32-50.477642683,-0.031413398683071136,-0.013058079406619072,-0.041416238993406296
2023-02-15-12-32-50.493640922,-0.03142461180686951,-0.013064534403383732,-0.04141790419816971
2023-02-15-12-32-50.509575372,-0.03141799941658974,-0.013056693598628044,-0.04142637923359871
2023-02-15-12-32-50.525613119,-0.031413301825523376,-0.01305879931896925,-0.04142332822084427
2023-02-15-12-32-50.541565923,-0.0314178392291069,-0.013062971644103527,-0.041424475610256195
2023-02-15-12-32-50.557641486,-0.03141889348626137,-0.013055671937763691,-0.04143219068646431
2023-02-15-12-32-50.573612753,-0.03142237663269043,-0.013055800460278988,-0.04143534228205681
2023-02-15-12-32-50.589643699,-0.03142501413822174,-0.013058057054877281,-0.041443876922130585
2023-02-15-12-32-50.605605521,-0.03142043575644493,-0.013072747737169266,-0.041439566761255264
2023-02-15-12-32-50.621541279,-0.031421221792697906,-0.013075944036245346,-0.04144236445426941
2023-02-15-12-32-50.637566848,-0.03141743317246437,-0.013074424117803574,-0.04143896698951721
2023-02-15-12-32-50.653507554,-0.03141230344772339,-0.013080009259283543,-0.04143909737467766
2023-02-15-12-32-50.669507705,-0.03139616176486015,-0.013075084425508976,-0.04143537953495979
2023-02-15-12-32-50.685515678,-0.03140411153435707,-0.013078144751489162,-0.041442036628723145
2023-02-15-12-32-50.685554131,-0.03139650821685791,-0.013074284419417381,-0.04144205152988434
2023-02-15-12-32-50.701500310,-0.0314021073281765,-0.013074899092316628,-0.041442420333623886
2023-02-15-12-32-50.717545896,-0.031415294855833054,-0.013081834651529789,-0.04143723100423813
2023-02-15-12-32-50.733525027,-0.03141644224524498,-0.013086053542792797,-0.04143162816762924
2023-02-15-12-32-50.749479953,-0.031422797590494156,-0.013073108159005642,-0.041431061923503876
2023-02-15-12-32-50.765488811,-0.03142604976892471,-0.013088411651551723,-0.041440654546022415
2023-02-15-12-32-50.781502660,-0.03142786771059036,-0.013083811849355698,-0.041444405913352966
2023-02-15-12-32-50.797518255,-0.031437553465366364,-0.013073446229100227,-0.041450340300798416
2023-02-15-12-32-50.813465172,-0.03143595531582832,-0.013078595511615276,-0.041455287486314774
2023-02-15-12-32-50.829453709,-0.0314265675842762,-0.013088882900774479,-0.04145576059818268
2023-02-15-12-32-50.845465393,-0.03142093867063522,-0.013084239326417446,-0.041459888219833374
2023-02-15-12-32-50.861423802,-0.03142368793487549,-0.013084626756608486,-0.04146040230989456
2023-02-15-12-32-50.877437138,-0.031432703137397766,-0.013085699640214443,-0.04146421700716019
2023-02-15-12-32-50.893466054,-0.031439248472452164,-0.013085786253213882,-0.041466161608695984
2023-02-15-12-32-50.909378604,-0.03144461661577225,-0.013090051710605621,-0.04147651419043541
2023-02-15-12-32-50.925405156,-0.031450413167476654,-0.013087372295558453,-0.0414731539785862
2023-02-15-12-32-50.941385671,-0.031455427408218384,-0.013087855651974678,-0.04147816821932793
2023-02-15-12-32-50.957394222,-0.031453754752874374,-0.013085413724184036,-0.04147595539689064
2023-02-15-12-32-50.973358732,-0.03145761415362358,-0.013083256781101227,-0.041472289711236954
2023-02-15-12-32-50.989349958,-0.03145914897322655,-0.013080802746117115,-0.041468434035778046
2023-02-15-12-32-51.005425649,-0.03143855929374695,-0.013083689846098423,-0.04145671799778938
2023-02-15-12-32-51.021376671,-0.03144409507513046,-0.01308499276638031,-0.041457001119852066
2023-02-15-12-32-51.037419949,-0.03143693879246712,-0.013087812811136246,-0.04145381599664688
2023-02-15-12-32-51.053331063,-0.0314297191798687,-0.01308152824640274,-0.04145423322916031
2023-02-15-12-32-51.069352959,-0.03143205866217613,-0.01308717206120491,-0.041454121470451355
2023-02-15-12-32-51.085306678,-0.03143111988902092,-0.013073209673166275,-0.04145418480038643
2023-02-15-12-32-51.101329296,-0.03143379092216492,-0.013076054863631725,-0.04145457595586777
2023-02-15-12-32-51.117300224,-0.031425945460796356,-0.013078725896775723,-0.04145031422376633
2023-02-15-12-32-51.133306975,-0.03143039718270302,-0.013072453439235687,-0.04145437479019165
2023-02-15-12-32-51.149250607,-0.0314360037446022,-0.013077540323138237,-0.041454412043094635
2023-02-15-12-32-51.165295762,-0.031436290591955185,-0.013079064898192883,-0.04145599529147148
2023-02-15-12-32-51.165376820,-0.031428657472133636,-0.01308287400752306,-0.04146037995815277
2023-02-15-12-32-51.181277255,-0.03142482042312622,-0.013087300583720207,-0.041457466781139374
2023-02-15-12-32-51.197262213,-0.03143366798758507,-0.013107920996844769,-0.041463159024715424
2023-02-15-12-32-51.213222945,-0.03144147992134094,-0.013108602724969387,-0.0414702482521534
2023-02-15-12-32-51.229197635,-0.03143545612692833,-0.013120502233505249,-0.04146292805671692
2023-02-15-12-32-51.245207576,-0.03144194185733795,-0.01313217356801033,-0.04146469011902809
2023-02-15-12-32-51.261245742,-0.031436577439308167,-0.013125050812959671,-0.04146098718047142
2023-02-15-12-32-51.277256726,-0.031434621661901474,-0.013127601705491543,-0.04146606847643852
2023-02-15-12-32-51.293198749,-0.031431470066308975,-0.013132631778717041,-0.04147125035524368
2023-02-15-12-32-51.309226168,-0.03144463896751404,-0.01313088834285736,-0.04146476835012436
2023-02-15-12-32-51.325272715,-0.03145212307572365,-0.01312018372118473,-0.041471000760793686
2023-02-15-12-32-51.341222465,-0.03144977241754532,-0.013114849105477333,-0.04146622121334076
2023-02-15-12-32-51.357244764,-0.03144647553563118,-0.01312902383506298,-0.041469842195510864
2023-02-15-12-32-51.373200130,-0.03145270422101021,-0.013131259940564632,-0.04147220402956009
2023-02-15-12-32-51.389155737,-0.03143636882305145,-0.013138470239937305,-0.0414719432592392
2023-02-15-12-32-51.405152541,-0.03145314380526543,-0.013143971562385559,-0.04146835207939148
2023-02-15-12-32-51.421205656,-0.03145309165120125,-0.013146421872079372,-0.04146036505699158
2023-02-15-12-32-51.437184585,-0.03144599124789238,-0.013145516626536846,-0.04146385192871094
2023-02-15-12-32-51.453158125,-0.03144030645489693,-0.013138977810740471,-0.04147448018193245
2023-02-15-12-32-51.469118472,-0.03143467381596565,-0.013152580708265305,-0.04147007316350937
2023-02-15-12-32-51.485185036,-0.031435538083314896,-0.01314761582762003,-0.04146276414394379
2023-02-15-12-32-51.501127759,-0.031434252858161926,-0.01314305979758501,-0.04145892336964607
2023-02-15-12-32-51.517106112,-0.03143484890460968,-0.013147429563105106,-0.04146124795079231
2023-02-15-12-32-51.533131472,-0.031426019966602325,-0.013147917576134205,-0.04146133363246918
2023-02-15-12-32-51.549094885,-0.031415440142154694,-0.0131550133228302,-0.041458163410425186
2023-02-15-12-32-51.565118188,-0.03142986074090004,-0.013156636618077755,-0.04146496579051018
2023-02-15-12-32-51.581102943,-0.03141885995864868,-0.013163386844098568,-0.04146295413374901
2023-02-15-12-32-51.597109950,-0.03142547607421875,-0.013161929324269295,-0.041468266397714615
2023-02-15-12-32-51.613106869,-0.031422875821590424,-0.013163108378648758,-0.041470687836408615
2023-02-15-12-32-51.629044347,-0.03142434358596802,-0.013162130489945412,-0.04147426784038544
2023-02-15-12-32-51.645048038,-0.031415216624736786,-0.013158928602933884,-0.04148579388856888
2023-02-15-12-32-51.661009152,-0.03140520676970482,-0.013154937885701656,-0.041486769914627075
2023-02-15-12-32-51.677071694,-0.03141098469495773,-0.01316182129085064,-0.04149681702256203
2023-02-15-12-32-51.692998824,-0.03140497952699661,-0.013151569291949272,-0.04150354862213135
2023-02-15-12-32-51.708991308,-0.0314001701772213,-0.013152495957911015,-0.041507892310619354
2023-02-15-12-32-51.725006151,-0.031399939209222794,-0.013139125891029835,-0.04151769354939461
2023-02-15-12-32-51.740965942,-0.03140485659241676,-0.01314118318259716,-0.04151983931660652
2023-02-15-12-32-51.757008377,-0.031416021287441254,-0.013149650767445564,-0.041523318737745285
2023-02-15-12-32-51.772949116,-0.031422726809978485,-0.013152958825230598,-0.041528455913066864
2023-02-15-12-32-51.788923278,-0.031430430710315704,-0.01314931083470583,-0.041528355330228806
2023-02-15-12-32-51.804996410,-0.03142464905977249,-0.013157426379621029,-0.041536130011081696
2023-02-15-12-32-51.820972410,-0.03142637014389038,-0.01315802801400423,-0.041539356112480164
2023-02-15-12-32-51.836932751,-0.031421735882759094,-0.013147572986781597,-0.04153568670153618
2023-02-15-12-32-51.852953447,-0.031412478536367416,-0.013142259791493416,-0.04153430461883545
2023-02-15-12-32-51.868894662,-0.031413014978170395,-0.013149430975317955,-0.04153287783265114
2023-02-15-12-32-51.884918006,-0.03141283616423607,-0.013140949420630932,-0.04152905195951462
2023-02-15-12-32-51.900861184,-0.031415343284606934,-0.01313149556517601,-0.04153009131550789
2023-02-15-12-32-51.916885985,-0.031399521976709366,-0.013131257146596909,-0.041521117091178894
2023-02-15-12-32-51.932869108,-0.031399987637996674,-0.013126391917467117,-0.041524190455675125
2023-02-15-12-32-51.948813820,-0.03139886632561684,-0.013118229806423187,-0.04152999073266983
2023-02-15-12-32-51.964850218,-0.03138214349746704,-0.013116715475916862,-0.04152406007051468
2023-02-15-12-32-51.980803705,-0.03138863667845726,-0.01311970129609108,-0.041529517620801926
2023-02-15-12-32-51.996819870,-0.03138156235218048,-0.01311566960066557,-0.041534602642059326
2023-02-15-12-32-52.012812706,-0.03136727213859558,-0.013116400688886642,-0.041527342051267624
2023-02-15-12-32-52.028819822,-0.03138282522559166,-0.01312317419797182,-0.04152823984622955
2023-02-15-12-32-52.044766212,-0.03138093277812004,-0.01311204768717289,-0.041527483612298965
2023-02-15-12-32-52.044800065,-0.0313706248998642,-0.013107245787978172,-0.04152604937553406
2023-02-15-12-32-52.060853773,-0.031373340636491776,-0.01311218086630106,-0.041524916887283325
2023-02-15-12-32-52.076823858,-0.031377363950014114,-0.013111353851854801,-0.041522569954395294
2023-02-15-12-32-52.092839318,-0.03137756884098053,-0.01310649886727333,-0.0415167361497879
2023-02-15-12-32-52.108751157,-0.03137856721878052,-0.013113911263644695,-0.041524868458509445
2023-02-15-12-32-52.124807057,-0.031374793499708176,-0.013107212260365486,-0.041525356471538544
2023-02-15-12-32-52.140734626,-0.031376760452985764,-0.01310536079108715,-0.0415259413421154
2023-02-15-12-32-52.157522497,-0.03137104958295822,-0.0131132947281003,-0.041530292481184006
2023-02-15-12-32-52.172762053,-0.031354278326034546,-0.013109773397445679,-0.04153113067150116
2023-02-15-12-32-52.188763048,-0.03135295212268829,-0.013098163530230522,-0.041524920612573624
2023-02-15-12-32-52.204755216,-0.03134908527135849,-0.013097364455461502,-0.04152389615774155
2023-02-15-12-32-52.220690853,-0.03135019168257713,-0.01310123223811388,-0.04152122884988785
2023-02-15-12-32-52.236725843,-0.0313551165163517,-0.013095342554152012,-0.04151912406086922
2023-02-15-12-32-52.252658118,-0.031354282051324844,-0.013102643191814423,-0.041519492864608765
2023-02-15-12-32-52.268665222,-0.03135126084089279,-0.013103469274938107,-0.041519712656736374
2023-02-15-12-32-52.284696352,-0.03133515268564224,-0.013100826181471348,-0.041519053280353546
2023-02-15-12-32-52.300656205,-0.0313371978700161,-0.013090742751955986,-0.041528355330228806
2023-02-15-12-32-52.316665541,-0.031331758946180344,-0.013098618015646935,-0.04152901470661163
2023-02-15-12-32-52.332691803,-0.031329941004514694,-0.013095553033053875,-0.041528843343257904
2023-02-15-12-32-52.348648776,-0.031330011785030365,-0.013080797158181667,-0.04152068495750427
2023-02-15-12-32-52.364645422,-0.03132689371705055,-0.013089717365801334,-0.041512809693813324
2023-02-15-12-32-52.380639402,-0.03133133053779602,-0.013091172091662884,-0.04151664674282074
2023-02-15-12-32-52.396625378,-0.031322747468948364,-0.013081800192594528,-0.041519518941640854
2023-02-15-12-32-52.412609269,-0.031310856342315674,-0.013084536418318748,-0.04152696952223778
2023-02-15-12-32-52.428627609,-0.03132547065615654,-0.013089807704091072,-0.04153282940387726
2023-02-15-12-32-52.444622515,-0.03132060542702675,-0.013104372657835484,-0.041532643139362335
2023-02-15-12-32-52.460605582,-0.03133294731378555,-0.013100734911859035,-0.04153287783265114
2023-02-15-12-32-52.476649154,-0.031327228993177414,-0.013104106299579144,-0.04153461009263992
2023-02-15-12-32-52.492643218,-0.031325917690992355,-0.013094806112349033,-0.041528329253196716
2023-02-15-12-32-52.508561856,-0.03133208304643631,-0.013087986037135124,-0.04152384772896767
2023-02-15-12-32-52.524488516,-0.031318411231040955,-0.013091693632304668,-0.04152710735797882
2023-02-15-12-32-52.540473929,-0.031327370554208755,-0.013094277121126652,-0.041528232395648956
2023-02-15-12-32-52.556519523,-0.0313265435397625,-0.013112105429172516,-0.041531845927238464
2023-02-15-12-32-52.572507008,-0.031335387378931046,-0.013117390684783459,-0.04153425619006157
2023-02-15-12-32-52.588542466,-0.031333524733781815,-0.013106901198625565,-0.04153071716427803
2023-02-15-12-32-52.604529028,-0.031346261501312256,-0.013112044893205166,-0.041534774005413055
2023-02-15-12-32-52.620508326,-0.031346358358860016,-0.013113860972225666,-0.04153720661997795
2023-02-15-12-32-52.636498593,-0.03133982792496681,-0.013115736655890942,-0.04153912514448166
2023-02-15-12-32-52.652536673,-0.031336456537246704,-0.013116172514855862,-0.04154494032263756
2023-02-15-12-32-52.668466843,-0.03135104104876518,-0.013111983425915241,-0.04155273362994194
2023-02-15-12-32-52.684449305,-0.03135981783270836,-0.01312360167503357,-0.041560087352991104
2023-02-15-12-32-52.700461205,-0.03136572241783142,-0.013121400959789753,-0.04156258702278137
2023-02-15-12-32-52.716429022,-0.031366895884275436,-0.013112006708979607,-0.04156019166111946
2023-02-15-12-32-52.732378858,-0.03137277066707611,-0.013118959963321686,-0.04156462103128433
2023-02-15-12-32-52.748444923,-0.03137054666876793,-0.013119087554514408,-0.041555363684892654
2023-02-15-12-32-52.764456557,-0.031358905136585236,-0.013115128502249718,-0.04155925661325455
2023-02-15-12-32-52.780433600,-0.03136270120739937,-0.013118329457938671,-0.041562143713235855
2023-02-15-12-32-52.796396169,-0.03135989233851433,-0.013110837899148464,-0.04156653583049774
2023-02-15-12-32-52.812413637,-0.03136409446597099,-0.013111560605466366,-0.041573598980903625
2023-02-15-12-32-52.828389918,-0.03137236833572388,-0.013109272345900536,-0.04157459735870361
2023-02-15-12-32-52.844394548,-0.031370364129543304,-0.0131014259532094,-0.04157808795571327
2023-02-15-12-32-52.860352515,-0.031375862658023834,-0.013101266697049141,-0.04157818853855133
2023-02-15-12-32-52.876371003,-0.031362131237983704,-0.013098020106554031,-0.04156447947025299
2023-02-15-12-32-52.892301324,-0.03136519342660904,-0.013103225268423557,-0.04157071188092232
2023-02-15-12-32-52.908378171,-0.03136802464723587,-0.013116109184920788,-0.04157964140176773
2023-02-15-12-32-52.924345201,-0.03136416897177696,-0.013118240982294083,-0.041577957570552826
2023-02-15-12-32-52.940288218,-0.03137057647109032,-0.013134201988577843,-0.04157482460141182
2023-02-15-12-32-52.956314018,-0.031380243599414825,-0.013125274330377579,-0.041573576629161835
2023-02-15-12-32-52.972303499,-0.03138146176934242,-0.01313037145882845,-0.041572120040655136
2023-02-15-12-32-52.988313876,-0.03136830031871796,-0.013131795451045036,-0.041574280709028244
2023-02-15-12-32-53.004305842,-0.03135541081428528,-0.013125981204211712,-0.041570983827114105
2023-02-15-12-32-53.020288645,-0.03136245161294937,-0.013127072714269161,-0.04156907647848129
2023-02-15-12-32-53.036267200,-0.0313681960105896,-0.013132764026522636,-0.04156328737735748
2023-02-15-12-32-53.052251037,-0.03136467933654785,-0.013131524436175823,-0.04155832529067993
2023-02-15-12-32-53.068305727,-0.031369321048259735,-0.01312704011797905,-0.04155893996357918
2023-02-15-12-32-53.084218614,-0.03136104345321655,-0.01313071884214878,-0.04155009984970093
