TIME,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-13-36-02.865719514,-0.038274988532066345,-0.016235820949077606,0.00015198474284261465,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.0434468612074852,-0.013752573169767857,-0.00021852833742741495,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-02.908457533,,,,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.04344826564192772,-0.013757290318608284,-0.00022371558588929474,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-02.908488946,-0.038290850818157196,-0.016228361055254936,0.0001498448837082833,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.043439578264951706,-0.013753357343375683,-0.0002266061637783423,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-02.951443682,,,,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.04344727098941803,-0.013755347579717636,-0.00022159030777402222,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-02.951480265,-0.038316886872053146,-0.01621849834918976,0.00015221303328871727,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.0434570387005806,-0.013756531290709972,-0.000225262891035527,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-02.951487680,,,,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.043456874787807465,-0.013751828111708164,-0.00022384450130630285,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-02.994542719,-0.03831492364406586,-0.016215434297919273,0.0001500636135460809,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-36-02.994577670,-0.03832915797829628,-0.016209006309509277,0.00013557988859247416,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.04345393553376198,-0.013749257661402225,-0.00023884049733169377,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-02.994583921,-0.03832441568374634,-0.01620357297360897,0.00013617689546663314,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-36-03.037699531,-0.038349565118551254,-0.016195103526115417,0.00013813617988489568,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.043453410267829895,-0.013749336823821068,-0.00023724391940049827,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-03.080806460,-0.03837119787931442,-0.016189539805054665,0.00013899685291107744,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.04345174506306648,-0.013743516989052296,-0.00023563644208479673,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
2023-02-15-13-36-03.123876752,-0.03837883844971657,-0.01617245189845562,0.0001376900472678244,,,,,,59.99494171142578,59.99494171142578,59.99494171142578,,,,2.0094501972198486,2.0094499588012695,1.9997645616531372,-0.043464090675115585,-0.0137488953769207,-0.00023482499818783253,0.0036949298810213804,0.0036963766906410456,0.09995909035205841,2.0,1.0,1026.0
