roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
-0.029732821509242058,-0.01708275079727173,0.2505444586277008,,,,,,59.23088455200195,59.23088455200195,59.23088455200195,,,,2.83474063873291,2.836290121078491,1.9660080671310425,-0.027422776445746422,-0.01911524124443531,0.2286466807126999,0.001025994191877544,0.001018209382891655,0.056902553886175156,2.0,1.0,1025.0
-0.02973472699522972,-0.017083263024687767,0.250539630651474,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.02743036486208439,-0.019116271287202835,0.22864291071891785,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029734306037425995,-0.017086295410990715,0.2505413889884949,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.02742115408182144,-0.019110966473817825,0.22864677011966705,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029710251837968826,-0.017091108486056328,0.2505488991737366,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.02740606479346752,-0.01911300979554653,0.228656604886055,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.0297058317810297,-0.01708603836596012,0.2505559027194977,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.027405016124248505,-0.01911335624754429,0.22866027057170868,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029711078852415085,-0.017078105360269547,0.2505606710910797,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.027403149753808975,-0.019112922251224518,0.22866307199001312,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029722433537244797,-0.017083654180169106,0.2505575120449066,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.027410462498664856,-0.019106674939393997,0.22866660356521606,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029725709930062294,-0.017067771404981613,0.25055992603302,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.027422305196523666,-0.01910104975104332,0.22866547107696533,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029722651466727257,-0.017072884365916252,0.2505672872066498,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.027430059388279915,-0.019104041159152985,0.22867543995380402,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029724884778261185,-0.01708105392754078,0.2505575120449066,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.02743636630475521,-0.01911238580942154,0.22866442799568176,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.02972383052110672,-0.01707620359957218,0.2505521774291992,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.02742370218038559,-0.019106244668364525,0.2286621332168579,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029715074226260185,-0.01708173379302025,0.25054413080215454,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.02741989679634571,-0.019115135073661804,0.22865113615989685,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
-0.029703956097364426,-0.017092904075980186,0.2505483329296112,,,,,,59.23041534423828,59.23041534423828,59.23041534423828,,,,2.8353352546691895,2.8368844985961914,1.9659864902496338,-0.027412058785557747,-0.019123269245028496,0.22865591943264008,0.001025799778290093,0.0010180906392633915,0.05692329630255699,2.0,1.0,1025.0
