0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2023-02-15-12-14-29.084609652,-0.029346520081162453,-0.016400648280978203,0.06322991102933884,,,,,,55.09471130371094,55.09471130371094,55.09471130371094,,,,5.837343215942383,5.837979316711426,1.7810057401657104,-0.025274669751524925,-0.016656475141644478,0.6810965538024902,0.0009421927388757467,0.0009363743010908365,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.118339144,-0.029356911778450012,-0.0164132509380579,0.06323565542697906,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-29.118435888,,,,,,,,,55.09471130371094,55.09471130371094,55.09471130371094,,,,5.837343215942383,5.837979316711426,1.7810057401657104,-0.025283895432949066,-0.016667146235704422,0.6810988187789917,0.0009421927388757467,0.0009363743010908365,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.151298381,-0.029360497370362282,-0.016402635723352432,0.06323756277561188,,,,,,55.09471130371094,55.09471130371094,55.09471130371094,,,,5.837343215942383,5.837979316711426,1.7810057401657104,-0.025274986401200294,-0.016655854880809784,0.6811003088951111,0.0009421927388757467,0.0009363743010908365,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.184241936,-0.029349520802497864,-0.016390018165111542,0.06322141736745834,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-29.184337347,,,,,,,,,55.09471130371094,55.09471130371094,55.09471130371094,,,,5.837343215942383,5.837979316711426,1.7810057401657104,-0.025275010615587234,-0.01665363274514675,0.6811009645462036,0.0009421927388757467,0.0009363743010908365,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.217154388,-0.029344571754336357,-0.016396068036556244,0.06321626901626587,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-29.217236985,,,,,,,,,55.09413528442383,55.09413528442383,55.09413528442383,,,,5.837560176849365,5.83819580078125,1.780981183052063,-0.025264602154493332,-0.016658632084727287,0.6811074018478394,0.0009422008297406137,0.0009363734279759228,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.250219961,-0.0293434951454401,-0.0164170078933239,0.06320859491825104,,,,,,55.09413528442383,55.09413528442383,55.09413528442383,,,,5.837560176849365,5.83819580078125,1.780981183052063,-0.02526601403951645,-0.016668859869241714,0.6811079978942871,0.0009422008297406137,0.0009363734279759228,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.283164059,-0.029348742216825485,-0.016420377418398857,0.06321469694375992,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-29.283250063,,,,,,,,,55.09413528442383,55.09413528442383,55.09413528442383,,,,5.837560176849365,5.83819580078125,1.780981183052063,-0.025284182280302048,-0.016673799604177475,0.6811107993125916,0.0009422008297406137,0.0009363734279759228,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.316132158,-0.029357880353927612,-0.01642036624252796,0.06321419775485992,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-29.316208062,,,,,,,,,55.09413528442383,55.09413528442383,55.09413528442383,,,,5.837560176849365,5.83819580078125,1.780981183052063,-0.025291703641414642,-0.01667732745409012,0.6811138987541199,0.0009422008297406137,0.0009363734279759228,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.349135544,-0.029356975108385086,-0.01640499196946621,0.06321937590837479,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-29.349219961,,,,,,,,,55.09413528442383,55.09413528442383,55.09413528442383,,,,5.837560176849365,5.83819580078125,1.780981183052063,-0.025286931544542313,-0.01666015386581421,0.6811274886131287,0.0009422008297406137,0.0009363734279759228,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.382095799,-0.02935849502682686,-0.0163994412869215,0.0632154792547226,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-29.382200399,,,,,,,,,55.09413528442383,55.09413528442383,55.09413528442383,,,,5.837560176849365,5.83819580078125,1.780981183052063,-0.025270817801356316,-0.016646618023514748,0.6811366677284241,0.0009422008297406137,0.0009363734279759228,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-29.415142186,-0.029348481446504593,-0.016410302370786667,0.06320540606975555,,,,,,55.09413528442383,55.09413528442383,55.09413528442383,,,,5.837560176849365,5.83819580078125,1.780981183052063,-0.02527078054845333,-0.016659637913107872,0.6811268329620361,0.0009422008297406137,0.0009363734279759228,0.17000000178813934,2.0,1.0,1025.0
