TIME,roll,pitch,yaw
2023-02-15-12-31-05.738677950,-0.031241968274116516,-0.013257243670523167,-0.03535699471831322
2023-02-15-12-31-05.754694959,-0.031244460493326187,-0.01325833611190319,-0.03535808250308037
2023-02-15-12-31-05.770678652,-0.03125039115548134,-0.013258340768516064,-0.03536487743258476
2023-02-15-12-31-05.786635577,-0.031248262152075768,-0.013258175924420357,-0.03536960855126381
2023-02-15-12-31-05.802681615,-0.031238170340657234,-0.013260655105113983,-0.035379745066165924
2023-02-15-12-31-05.818647561,-0.031252533197402954,-0.013251073658466339,-0.03539825975894928
2023-02-15-12-31-05.834608985,-0.03125389292836189,-0.013241613283753395,-0.03539678081870079
2023-02-15-12-31-05.850550679,-0.03125838562846184,-0.013246370479464531,-0.03540707007050514
2023-02-15-12-31-05.866476113,-0.03125903382897377,-0.013243187218904495,-0.03541415557265282
2023-02-15-12-31-05.882554449,-0.031244030222296715,-0.013250594027340412,-0.03541431203484535
2023-02-15-12-31-05.898525593,-0.03125079348683357,-0.013252678327262402,-0.035419292747974396
2023-02-15-12-31-05.914546986,-0.0312466062605381,-0.013251247815787792,-0.03541557118296623
2023-02-15-12-31-05.930532341,-0.03124813549220562,-0.013240355998277664,-0.03541159629821777
2023-02-15-12-31-05.946518328,-0.03125994652509689,-0.013239298947155476,-0.035412441939115524
2023-02-15-12-31-05.962492646,-0.031246772035956383,-0.013242390006780624,-0.03541478142142296
2023-02-15-12-31-05.978535838,-0.031249158084392548,-0.013234203681349754,-0.03541595861315727
2023-02-15-12-31-05.994409735,-0.03126189112663269,-0.013236267492175102,-0.03541716933250427
2023-02-15-12-31-06.010447509,-0.031245045363903046,-0.013232704252004623,-0.03542061522603035
2023-02-15-12-31-06.026401205,-0.031249210238456726,-0.01323589775711298,-0.03542282059788704
2023-02-15-12-31-06.042416500,-0.03126034885644913,-0.013235894031822681,-0.035423923283815384
2023-02-15-12-31-06.058385397,-0.031267765909433365,-0.013238492421805859,-0.035431671887636185
2023-02-15-12-31-06.074411842,-0.03126129135489464,-0.013243676163256168,-0.03542902693152428
2023-02-15-12-31-06.090431450,-0.03125349432229996,-0.013245273381471634,-0.03542733192443848
2023-02-15-12-31-06.106423092,-0.031258273869752884,-0.013241684064269066,-0.03541925922036171
2023-02-15-12-31-06.122432622,-0.03125300630927086,-0.013229399919509888,-0.035418614745140076
2023-02-15-12-31-06.138420762,-0.03125085309147835,-0.013234985992312431,-0.03542281687259674
2023-02-15-12-31-06.154412509,-0.03124469518661499,-0.01322508230805397,-0.03541895002126694
2023-02-15-12-31-06.170381851,-0.03125949949026108,-0.013217505067586899,-0.035423342138528824
2023-02-15-12-31-06.186389160,-0.03125941753387451,-0.01321754977107048,-0.03542036935687065
2023-02-15-12-31-06.202387626,-0.03125591576099396,-0.013216104358434677,-0.03542181849479675
2023-02-15-12-31-06.218340355,-0.031261567026376724,-0.013216710649430752,-0.03542657569050789
2023-02-15-12-31-06.234361683,-0.03125854209065437,-0.013219568878412247,-0.03543296828866005
2023-02-15-12-31-06.250403464,-0.031264785677194595,-0.013214304111897945,-0.03543495014309883
2023-02-15-12-31-06.266342941,-0.031264401972293854,-0.013223598711192608,-0.035435453057289124
2023-02-15-12-31-06.282323681,-0.03126214072108269,-0.013212409801781178,-0.03543557599186897
2023-02-15-12-31-06.298316413,-0.03126716613769531,-0.013215485028922558,-0.03544161468744278
2023-02-15-12-31-06.314334035,-0.03127902001142502,-0.013215867802500725,-0.035443589091300964
2023-02-15-12-31-06.330296830,-0.031278643757104874,-0.013204631395637989,-0.035441938787698746
2023-02-15-12-31-06.346250270,-0.031277336180210114,-0.013202800415456295,-0.03544652834534645
2023-02-15-12-31-06.362300814,-0.03128080442547798,-0.013202276080846786,-0.03545304760336876
2023-02-15-12-31-06.378259347,-0.031270287930965424,-0.013205165974795818,-0.035452939569950104
2023-02-15-12-31-06.394252862,-0.03127038851380348,-0.013206848874688148,-0.035454001277685165
2023-02-15-12-31-06.410211766,-0.03127099573612213,-0.01320978719741106,-0.03544856235384941
2023-02-15-12-31-06.426198826,-0.03127424418926239,-0.013207338750362396,-0.035447679460048676
2023-02-15-12-31-06.442237787,-0.03128129243850708,-0.013201240450143814,-0.0354536771774292
2023-02-15-12-31-06.458273580,-0.03127090260386467,-0.013203845359385014,-0.0354430116713047
2023-02-15-12-31-06.474204472,-0.03127891942858696,-0.013197449035942554,-0.03545612469315529
2023-02-15-12-31-06.490286064,-0.031270068138837814,-0.013193072751164436,-0.035449352115392685
2023-02-15-12-31-06.506179959,-0.03126932680606842,-0.013191565871238708,-0.035448357462882996
2023-02-15-12-31-06.522256827,-0.031287308782339096,-0.01319011952728033,-0.0354466438293457
2023-02-15-12-31-06.538188386,-0.03129289671778679,-0.013187345117330551,-0.03543434292078018
2023-02-15-12-31-06.554180914,-0.031284041702747345,-0.013186583295464516,-0.03543585166335106
2023-02-15-12-31-06.570219464,-0.031272292137145996,-0.01318944338709116,-0.03544500842690468
2023-02-15-12-31-06.586159245,-0.03126700967550278,-0.013174198567867279,-0.03544595465064049
2023-02-15-12-31-06.602167432,-0.0312751866877079,-0.0131797781214118,-0.03545113280415535
2023-02-15-12-31-06.618170393,-0.03127770498394966,-0.01317936833947897,-0.03544450178742409
2023-02-15-12-31-06.634166392,-0.0312676765024662,-0.01317073218524456,-0.03543514013290405
2023-02-15-12-31-06.650122804,-0.03127444162964821,-0.013183637522161007,-0.035439491271972656
2023-02-15-12-31-06.666158014,-0.031267113983631134,-0.013186299242079258,-0.03544711694121361
2023-02-15-12-31-06.682173030,-0.03126223012804985,-0.013203289359807968,-0.03544594347476959
2023-02-15-12-31-06.698115049,-0.03125983104109764,-0.013201671652495861,-0.03544584661722183
2023-02-15-12-31-06.714145510,-0.03125913068652153,-0.013199553824961185,-0.03544582426548004
2023-02-15-12-31-06.730112197,-0.03125419467687607,-0.013201504945755005,-0.03545796871185303
2023-02-15-12-31-06.746107094,-0.031247084960341454,-0.013195998035371304,-0.03546122834086418
2023-02-15-12-31-06.762092906,-0.03125521540641785,-0.013196448795497417,-0.03547493740916252
2023-02-15-12-31-06.778072398,-0.031267449259757996,-0.013194451108574867,-0.03547988831996918
2023-02-15-12-31-06.794054086,-0.03127361088991165,-0.013197382912039757,-0.03546902909874916
2023-02-15-12-31-06.810009383,-0.031277116388082504,-0.013196256943047047,-0.0354689285159111
2023-02-15-12-31-06.825996668,-0.03127370402216911,-0.013198710046708584,-0.03546464070677757
2023-02-15-12-31-06.842069164,-0.03127685934305191,-0.013185812160372734,-0.035471562296152115
2023-02-15-12-31-06.857956966,-0.03126876801252365,-0.013176638633012772,-0.03547140583395958
2023-02-15-12-31-06.874007694,-0.03126779571175575,-0.013190798461437225,-0.03547067940235138
2023-02-15-12-31-06.889987993,-0.031268175691366196,-0.013182958588004112,-0.03545936569571495
2023-02-15-12-31-06.905987354,-0.0312625952064991,-0.013176130130887032,-0.035462137311697006
2023-02-15-12-31-06.922019602,-0.03126067295670509,-0.013176633045077324,-0.03546641767024994
2023-02-15-12-31-06.937957004,-0.03125922754406929,-0.013176663778722286,-0.03545651584863663
2023-02-15-12-31-06.953981491,-0.031251367181539536,-0.013175775296986103,-0.03545859828591347
2023-02-15-12-31-06.969938112,-0.03126171603798866,-0.013173973187804222,-0.035461097955703735
2023-02-15-12-31-06.985924664,-0.031257227063179016,-0.013192174024879932,-0.03545761480927467
2023-02-15-12-31-07.001910018,-0.03125615790486336,-0.013188853859901428,-0.03546225279569626
2023-02-15-12-31-07.017876883,-0.031266000121831894,-0.013187182135879993,-0.035472672432661057
2023-02-15-12-31-07.033845185,-0.031252022832632065,-0.013170546852052212,-0.03547317162156105
2023-02-15-12-31-07.049911663,-0.03126106783747673,-0.013186252675950527,-0.035485200583934784
2023-02-15-12-31-07.065899499,-0.03125189244747162,-0.013182335533201694,-0.03548429161310196
2023-02-15-12-31-07.081857352,-0.03125431388616562,-0.013178855180740356,-0.035489052534103394
2023-02-15-12-31-07.097879875,-0.031263675540685654,-0.013180081732571125,-0.03549538925290108
2023-02-15-12-31-07.113879132,-0.03125859797000885,-0.013171561993658543,-0.03548261150717735
2023-02-15-12-31-07.129858766,-0.03126144036650658,-0.013168884441256523,-0.035488009452819824
2023-02-15-12-31-07.145854101,-0.03125708922743797,-0.013169629499316216,-0.03549304977059364
2023-02-15-12-31-07.161898764,-0.031254976987838745,-0.01316544134169817,-0.035495221614837646
2023-02-15-12-31-07.177836104,-0.03126239776611328,-0.013168981298804283,-0.035498347133398056
2023-02-15-12-31-07.193805711,-0.031248783692717552,-0.013165699318051338,-0.03550564870238304
2023-02-15-12-31-07.209898580,-0.031249720603227615,-0.013168037869036198,-0.03551552817225456
2023-02-15-12-31-07.225754681,-0.031251005828380585,-0.01317834947258234,-0.03552627190947533
2023-02-15-12-31-07.241821197,-0.031243661418557167,-0.013173284940421581,-0.03551746532320976
2023-02-15-12-31-07.257725769,-0.031245458871126175,-0.013183139264583588,-0.03552193567156792
2023-02-15-12-31-07.273760837,-0.03124980628490448,-0.013211074285209179,-0.03552286699414253
2023-02-15-12-31-07.289741763,-0.03125407174229622,-0.013219238258898258,-0.03551367670297623
2023-02-15-12-31-07.305753735,-0.031249292194843292,-0.01322701945900917,-0.03551501780748367
2023-02-15-12-31-07.321737848,-0.031252194195985794,-0.013224344700574875,-0.03551233187317848
2023-02-15-12-31-07.337782275,-0.03125622496008873,-0.013228122144937515,-0.03551509231328964
2023-02-15-12-31-07.353691375,-0.031264837831258774,-0.013225704431533813,-0.03551660478115082
2023-02-15-12-31-07.369721061,-0.03126806765794754,-0.01322474516928196,-0.035519979894161224
2023-02-15-12-31-07.385627208,-0.03127043694257736,-0.013233033940196037,-0.03552161902189255
2023-02-15-12-31-07.401666730,-0.03126191347837448,-0.01322206575423479,-0.035527270287275314
2023-02-15-12-31-07.417643998,-0.03125976771116257,-0.013215641491115093,-0.03552516922354698
2023-02-15-12-31-07.433579254,-0.03127000480890274,-0.013221219182014465,-0.03552018478512764
2023-02-15-12-31-07.449580870,-0.031276192516088486,-0.013217829167842865,-0.03552455082535744
2023-02-15-12-31-07.465596382,-0.0312652625143528,-0.013220440596342087,-0.03551878407597542
2023-02-15-12-31-07.481610794,-0.031266942620277405,-0.01321832463145256,-0.035527121275663376
2023-02-15-12-31-07.497622922,-0.03125729784369469,-0.013213013298809528,-0.03551655262708664
2023-02-15-12-31-07.513550839,-0.03125987946987152,-0.01319887489080429,-0.03551296517252922
2023-02-15-12-31-07.529538795,-0.03125128149986267,-0.013193215243518353,-0.035513706505298615
2023-02-15-12-31-07.545521807,-0.031242234632372856,-0.013194311410188675,-0.03551212698221207
2023-02-15-12-31-07.561566887,-0.031240563839673996,-0.013185068033635616,-0.03550833836197853
2023-02-15-12-31-07.577493598,-0.031240087002515793,-0.013184190727770329,-0.03550509363412857
2023-02-15-12-31-07.593500265,-0.031233875080943108,-0.013179900124669075,-0.0355008989572525
2023-02-15-12-31-07.609482903,-0.03124586120247841,-0.01316608116030693,-0.03550131246447563
2023-02-15-12-31-07.625419500,-0.031252529472112656,-0.013165857642889023,-0.03550192341208458
2023-02-15-12-31-07.641398991,-0.031247751787304878,-0.01315604243427515,-0.035497717559337616
2023-02-15-12-31-07.657484996,-0.0312458798289299,-0.013156862929463387,-0.03549889102578163
2023-02-15-12-31-07.673411502,-0.03125018998980522,-0.013165142387151718,-0.03550131991505623
2023-02-15-12-31-07.689464670,-0.031250786036252975,-0.013166030868887901,-0.03549414500594139
2023-02-15-12-31-07.705423496,-0.031250666826963425,-0.013171177357435226,-0.035500749945640564
2023-02-15-12-31-07.721376640,-0.03125914931297302,-0.01318021584302187,-0.035511888563632965
2023-02-15-12-31-07.737336999,-0.031241275370121002,-0.013190442696213722,-0.03551200032234192
2023-02-15-12-31-07.753432227,-0.031246330589056015,-0.013188793323934078,-0.035512395203113556
2023-02-15-12-31-07.769416260,-0.03123360313475132,-0.013193896040320396,-0.035517167299985886
2023-02-15-12-31-07.785307156,-0.031231079250574112,-0.013185211457312107,-0.03551479056477547
2023-02-15-12-31-07.801323330,-0.03125069662928581,-0.013191765174269676,-0.035515449941158295
2023-02-15-12-31-07.817314473,-0.031237738206982613,-0.013183432631194592,-0.03550750017166138
2023-02-15-12-31-07.833357709,-0.03123355843126774,-0.013187702745199203,-0.03552335873246193
2023-02-15-12-31-07.849326794,-0.031226538121700287,-0.013185589574277401,-0.03552471101284027
2023-02-15-12-31-07.865313702,-0.03122759237885475,-0.013172969222068787,-0.03553008660674095
2023-02-15-12-31-07.881300915,-0.031217630952596664,-0.01317457016557455,-0.03553223982453346
2023-02-15-12-31-07.897317542,-0.031223420053720474,-0.01316830050200224,-0.035527799278497696
2023-02-15-12-31-07.913363724,-0.03122638911008835,-0.013157258741557598,-0.03553192690014839
2023-02-15-12-31-07.929249532,-0.03122764080762863,-0.013160896487534046,-0.03553374111652374
2023-02-15-12-31-07.945261329,-0.031220385804772377,-0.013156727887690067,-0.03553337976336479
2023-02-15-12-31-07.961278507,-0.031213808804750443,-0.013164364732801914,-0.035537973046302795
2023-02-15-12-31-07.977239897,-0.031207621097564697,-0.013169636018574238,-0.03554060310125351
2023-02-15-12-31-07.993278741,-0.03121228702366352,-0.013159924186766148,-0.03553779795765877
2023-02-15-12-31-08.009252421,-0.031213415786623955,-0.013168787583708763,-0.0355471633374691
2023-02-15-12-31-08.025238565,-0.031210031360387802,-0.01316781248897314,-0.0355428084731102
2023-02-15-12-31-08.041232407,-0.03121064603328705,-0.013168390840291977,-0.03553639352321625
2023-02-15-12-31-08.057224996,-0.031222999095916748,-0.0131687605753541,-0.035541802644729614
2023-02-15-12-31-08.073231860,-0.03120521828532219,-0.013159853406250477,-0.035530298948287964
2023-02-15-12-31-08.089147561,-0.031206227838993073,-0.013161890208721161,-0.03553551062941551
2023-02-15-12-31-08.105158528,-0.0312055554240942,-0.013160943984985352,-0.03554149344563484
2023-02-15-12-31-08.121171837,-0.03119511529803276,-0.01315883919596672,-0.035538990050554276
2023-02-15-12-31-08.137169599,-0.03120274655520916,-0.013165532611310482,-0.03554542735219002
2023-02-15-12-31-08.153192400,-0.031198419630527496,-0.013177144341170788,-0.03554599732160568
2023-02-15-12-31-08.169186141,-0.03120344690978527,-0.013169321231544018,-0.03555336594581604
2023-02-15-12-31-08.185142360,-0.031206948682665825,-0.013174604624509811,-0.035553690046072006
2023-02-15-12-31-08.201135766,-0.03119780495762825,-0.013178050518035889,-0.03554799407720566
2023-02-15-12-31-08.217119784,-0.03120492212474346,-0.013174937106668949,-0.03554840013384819
2023-02-15-12-31-08.233185113,-0.03120945207774639,-0.013177347369492054,-0.03555790334939957
2023-02-15-12-31-08.249158188,-0.03121425211429596,-0.013178589753806591,-0.035552285611629486
2023-02-15-12-31-08.265140118,-0.03121550753712654,-0.013177835382521152,-0.035551518201828
2023-02-15-12-31-08.281163407,-0.0312117338180542,-0.013173426501452923,-0.03555259108543396
2023-02-15-12-31-08.297119470,-0.031206009909510612,-0.013181153684854507,-0.035551831126213074
2023-02-15-12-31-08.313128189,-0.031201140955090523,-0.013184091076254845,-0.03554698824882507
2023-02-15-12-31-08.329130899,-0.031193388625979424,-0.01316788699477911,-0.03555022552609444
2023-02-15-12-31-08.345123488,-0.031198998913168907,-0.013174119405448437,-0.03555172309279442
2023-02-15-12-31-08.361110522,-0.031194759532809258,-0.013177003711462021,-0.03555284067988396
2023-02-15-12-31-08.377092303,-0.031206144019961357,-0.013184689916670322,-0.03555404767394066
2023-02-15-12-31-08.393078651,-0.0312056802213192,-0.013188177719712257,-0.03556070476770401
2023-02-15-12-31-08.408996782,-0.031194090843200684,-0.013182122260332108,-0.03556251525878906
2023-02-15-12-31-08.425013690,-0.03118794783949852,-0.013181373476982117,-0.03556050360202789
2023-02-15-12-31-08.441035212,-0.031184714287519455,-0.013174831867218018,-0.03556234389543533
2023-02-15-12-31-08.456958310,-0.031194986775517464,-0.013176382519304752,-0.035566624253988266
2023-02-15-12-31-08.473003301,-0.031181488186120987,-0.013171856291592121,-0.03556464985013008
2023-02-15-12-31-08.489040715,-0.031187139451503754,-0.013170771300792694,-0.03557314723730087
2023-02-15-12-31-08.504959240,-0.031187230721116066,-0.013177100569009781,-0.035569578409194946
2023-02-15-12-31-08.521034429,-0.03117382898926735,-0.013175265863537788,-0.03557046130299568
2023-02-15-12-31-08.537002749,-0.031181953847408295,-0.01318406593054533,-0.03557636961340904
2023-02-15-12-31-08.552976759,-0.031164774671196938,-0.013174897991120815,-0.035578593611717224
2023-02-15-12-31-08.568980791,-0.031173989176750183,-0.013179375790059566,-0.03558516502380371
2023-02-15-12-31-08.584959120,-0.031180234625935555,-0.013183677569031715,-0.035590965300798416
2023-02-15-12-31-08.601013981,-0.031170614063739777,-0.013177960179746151,-0.03557963669300079
2023-02-15-12-31-08.616938672,-0.031179610639810562,-0.013185601681470871,-0.03557699918746948
2023-02-15-12-31-08.632964439,-0.03118966519832611,-0.013190347701311111,-0.035586848855018616
2023-02-15-12-31-08.648948100,-0.031185854226350784,-0.013192676939070225,-0.03558113053441048
2023-02-15-12-31-08.664949692,-0.031188124790787697,-0.01319356169551611,-0.035585761070251465
2023-02-15-12-31-08.680952593,-0.031189298257231712,-0.013183106668293476,-0.03558305650949478
2023-02-15-12-31-08.696951305,-0.031194670125842094,-0.013183407485485077,-0.035580698400735855
2023-02-15-12-31-08.712924328,-0.03119923733174801,-0.013189787045121193,-0.03558976203203201
2023-02-15-12-31-08.728848808,-0.031195305287837982,-0.013185775838792324,-0.03558577969670296
2023-02-15-12-31-08.744829659,-0.031199855729937553,-0.01319129392504692,-0.035593461245298386
2023-02-15-12-31-08.760876507,-0.031192118301987648,-0.013195632956922054,-0.03559483215212822
2023-02-15-12-31-08.776897189,-0.031195390969514847,-0.013196419924497604,-0.03559822589159012
2023-02-15-12-31-08.792879792,-0.031186288222670555,-0.013197136111557484,-0.035596683621406555
2023-02-15-12-31-08.808891694,-0.031179526820778847,-0.013194289989769459,-0.03559107705950737
2023-02-15-12-31-08.824891150,-0.031185029074549675,-0.013194816187024117,-0.035593610256910324
2023-02-15-12-31-08.840857376,-0.031188474968075752,-0.013197053223848343,-0.03561120480298996
2023-02-15-12-31-08.856846322,-0.03119644895195961,-0.013200736604630947,-0.035603635013103485
2023-02-15-12-31-08.872803764,-0.03117259405553341,-0.013198889791965485,-0.03560423105955124
2023-02-15-12-31-08.888772476,-0.031160296872258186,-0.013202613219618797,-0.035605289041996
2023-02-15-12-31-08.904828178,-0.0311494879424572,-0.013200238347053528,-0.03560012951493263
2023-02-15-12-31-08.920808419,-0.03115801140666008,-0.01322318334132433,-0.03560934215784073
2023-02-15-12-31-08.936761456,-0.031162846833467484,-0.013220386579632759,-0.03561322018504143
2023-02-15-12-31-08.952806361,-0.031146051362156868,-0.013216052204370499,-0.035611290484666824
2023-02-15-12-31-08.968747442,-0.031155968084931374,-0.013213206082582474,-0.035617608577013016
2023-02-15-12-31-08.984724216,-0.03115399368107319,-0.013218863867223263,-0.035614270716905594
2023-02-15-12-31-09.000743098,-0.03115794248878956,-0.013225222006440163,-0.03562045469880104
2023-02-15-12-31-09.016737786,-0.031163116917014122,-0.013229595497250557,-0.035619106143713
2023-02-15-12-31-09.032718063,-0.031166668981313705,-0.013227228075265884,-0.03561955690383911
2023-02-15-12-31-09.048743402,-0.031170183792710304,-0.013223068788647652,-0.03562888875603676
2023-02-15-12-31-09.064700471,-0.031175291165709496,-0.013218610547482967,-0.035628873854875565
2023-02-15-12-31-09.080773729,-0.031175553798675537,-0.01321334857493639,-0.03562410920858383
2023-02-15-12-31-09.096687685,-0.031177280470728874,-0.013213316909968853,-0.03562378138303757
2023-02-15-12-31-09.112642906,-0.0311819426715374,-0.01322424691170454,-0.035629112273454666
2023-02-15-12-31-09.128586972,-0.03118055872619152,-0.0132215591147542,-0.03563119098544121
2023-02-15-12-31-09.144611569,-0.031181158497929573,-0.013220425695180893,-0.03563443571329117
2023-02-15-12-31-09.160604899,-0.031173884868621826,-0.013227059505879879,-0.035636644810438156
2023-02-15-12-31-09.176590828,-0.031169872730970383,-0.013228337280452251,-0.035634249448776245
2023-02-15-12-31-09.192630204,-0.03116476535797119,-0.013233165256679058,-0.0356355644762516
2023-02-15-12-31-09.208629720,-0.031163904815912247,-0.013237900100648403,-0.035635240375995636
2023-02-15-12-31-09.224591060,-0.031167471781373024,-0.013232233002781868,-0.035638678818941116
2023-02-15-12-31-09.240515916,-0.031162673607468605,-0.013237114064395428,-0.035633523017168045
