0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
,,,,,,,,56.048789978027344,56.048789978027344,56.048789978027344,,,,5.4604387283325195,5.461158752441406,1.8216649293899536,-0.024816907942295074,-0.01725033111870289,0.6466963291168213,0.0009443715098313987,0.0009398212423548102,0.17000000178813934,2.0,1.0,1025.0
-0.02909160405397415,-0.016799196600914,0.10284026712179184,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.048789978027344,56.048789978027344,56.048789978027344,,,,5.4604387283325195,5.461158752441406,1.8216649293899536,-0.024806009605526924,-0.01725352182984352,0.6466967463493347,0.0009443715098313987,0.0009398212423548102,0.17000000178813934,2.0,1.0,1025.0
-0.029101183637976646,-0.016799505800008774,0.10283233225345612,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.048789978027344,56.048789978027344,56.048789978027344,,,,5.4604387283325195,5.461158752441406,1.8216649293899536,-0.02480478584766388,-0.017247876152396202,0.6466901898384094,0.0009443715098313987,0.0009398212423548102,0.17000000178813934,2.0,1.0,1025.0
-0.02909073792397976,-0.016790926456451416,0.10282284021377563,,,,,,56.048789978027344,56.048789978027344,56.048789978027344,,,,5.4604387283325195,5.461158752441406,1.8216649293899536,-0.024795761331915855,-0.017247408628463745,0.6466846466064453,0.0009443715098313987,0.0009398212423548102,0.17000000178813934,2.0,1.0,1025.0
-0.0290754996240139,-0.016806308180093765,0.10281787812709808,,,,,,56.048789978027344,56.048789978027344,56.048789978027344,,,,5.4604387283325195,5.461158752441406,1.8216649293899536,-0.024793803691864014,-0.017271975055336952,0.6466772556304932,0.0009443715098313987,0.0009398212423548102,0.17000000178813934,2.0,1.0,1025.0
-0.029078686609864235,-0.01682385243475437,0.1028144583106041,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.02479233220219612,-0.017276113852858543,0.6466853618621826,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029077541083097458,-0.01681813783943653,0.10281463712453842,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.02479039505124092,-0.0172737929970026,0.6466816663742065,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.02909964509308338,-0.01683082990348339,0.10280729830265045,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024801405146718025,-0.01728331483900547,0.6466788649559021,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029089106246829033,-0.016824303194880486,0.10279782116413116,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024804269894957542,-0.017297007143497467,0.6466713547706604,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.02909040078520775,-0.016817105934023857,0.10279958695173264,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024800026789307594,-0.01727473735809326,0.6466788053512573,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.02910180762410164,-0.016816116869449615,0.10279803723096848,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024813907220959663,-0.01727874204516411,0.6466798782348633,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029112176969647408,-0.016822028905153275,0.10279517620801926,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024822330102324486,-0.01728839799761772,0.6466794013977051,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029104743152856827,-0.016821959987282753,0.1028020977973938,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024818306788802147,-0.017280103638768196,0.6466803550720215,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029095830395817757,-0.016808871179819107,0.10279923677444458,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024813329800963402,-0.017275257036089897,0.6466794013977051,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.02909165993332863,-0.016808057203888893,0.10279880464076996,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024805283173918724,-0.017274007201194763,0.6466837525367737,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029098717495799065,-0.016815878450870514,0.1027897521853447,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024803435429930687,-0.017280759289860725,0.6466865539550781,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029117519035935402,-0.016832491382956505,0.10279569774866104,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.02482515014708042,-0.017290420830249786,0.6466854810714722,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.02912263199687004,-0.016813335940241814,0.1027979776263237,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024839213117957115,-0.017281798645853996,0.6466888189315796,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029125111177563667,-0.016794558614492416,0.10279446840286255,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.024839986115694046,-0.017262428998947144,0.6466805338859558,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.02913452498614788,-0.016799766570329666,0.10279955714941025,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04834747314453,56.04834747314453,56.04834747314453,,,,5.460700988769531,5.461421012878418,1.8216452598571777,-0.02485099993646145,-0.017268605530261993,0.6466893553733826,0.0009443408926017582,0.0009398297406733036,0.17000000178813934,2.0,1.0,1025.0
-0.029149431735277176,-0.01680317148566246,0.10280255228281021,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02484693005681038,-0.01726366952061653,0.6466971635818481,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029148217290639877,-0.016804497689008713,0.10280683636665344,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02485908567905426,-0.017270172014832497,0.6467049717903137,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.02916322462260723,-0.016808321699500084,0.102805957198143,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.024861019104719162,-0.01727483607828617,0.6467000842094421,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029150858521461487,-0.01679351180791855,0.10279766470193863,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02485518902540207,-0.017262207344174385,0.6466960310935974,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.02914290875196457,-0.01679118722677231,0.10281562060117722,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02485891990363598,-0.01725841499865055,0.6467092037200928,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029156867414712906,-0.01680954173207283,0.10281618684530258,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.024866662919521332,-0.01728045754134655,0.6467190980911255,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.02916029468178749,-0.016802212223410606,0.10281861573457718,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02487177401781082,-0.01727026142179966,0.6467228531837463,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029169153422117233,-0.016793781891465187,0.10282144695520401,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02487126737833023,-0.01726474240422249,0.6467270255088806,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.02916560508310795,-0.016792630776762962,0.10282326489686966,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.024868298321962357,-0.01726202480494976,0.6467261910438538,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029158055782318115,-0.01677454449236393,0.10281632095575333,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02486252598464489,-0.017246929928660393,0.6467177271842957,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029163718223571777,-0.01677059940993786,0.10281896591186523,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.024861283600330353,-0.01724146120250225,0.6467260718345642,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029156770557165146,-0.016761820763349533,0.1028071865439415,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.024855414405465126,-0.017231684178113937,0.6467190384864807,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.02915540523827076,-0.016753166913986206,0.10280502587556839,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02486445941030979,-0.017231149598956108,0.6467097401618958,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029154907912015915,-0.01674903742969036,0.1028086245059967,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.024861179292201996,-0.01723138429224491,0.6467180848121643,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029165850952267647,-0.016752947121858597,0.10281363874673843,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.02487148344516754,-0.017234299331903458,0.6467246413230896,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029162641614675522,-0.0167667418718338,0.10280709713697433,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04790496826172,56.04790496826172,56.04790496826172,,,,5.460963726043701,5.461683750152588,1.8216254711151123,-0.024859800934791565,-0.017236562445759773,0.6467247009277344,0.0009443048038519919,0.0009398389374837279,0.17000000178813934,2.0,1.0,1025.0
-0.029160792008042336,-0.016759755089879036,0.1028098613023758,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.024861447513103485,-0.017236748710274696,0.6467245817184448,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029149429872632027,-0.01675153709948063,0.10281022638082504,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.024857141077518463,-0.017233069986104965,0.6467247009277344,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029148148372769356,-0.01674383319914341,0.10280956327915192,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.02485501579940319,-0.01721726544201374,0.6467249989509583,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029156168922781944,-0.016748536378145218,0.10281732678413391,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.02485673688352108,-0.017222970724105835,0.6467368006706238,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029155580326914787,-0.016746055334806442,0.10279886424541473,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.024863142520189285,-0.017226019874215126,0.6467137932777405,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029165087267756462,-0.016754182055592537,0.10278432816267014,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.02486860193312168,-0.01723353937268257,0.6467063426971436,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029152169823646545,-0.01674799807369709,0.10279262810945511,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.02485797181725502,-0.01722758263349533,0.6467086672782898,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029153810814023018,-0.016751954331994057,0.10280068218708038,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.024860071018338203,-0.017231743782758713,0.646715521812439,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.02915394864976406,-0.016747236251831055,0.10279426723718643,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.02486223354935646,-0.017224233597517014,0.6467134356498718,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029166800901293755,-0.016748126596212387,0.10278879106044769,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.024868402630090714,-0.01722903363406658,0.6467210054397583,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029166629537940025,-0.01674214005470276,0.10278792679309845,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.024863721802830696,-0.01722440868616104,0.6467205286026001,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029158953577280045,-0.01675202138721943,0.10279043763875961,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.02486184798181057,-0.017229130491614342,0.64671790599823,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029166461899876595,-0.01675226353108883,0.10279251635074615,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.024869607761502266,-0.01723114214837551,0.6467185020446777,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029148519039154053,-0.016757244244217873,0.10278845578432083,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.02485557645559311,-0.017249152064323425,0.6467111110687256,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.02915191277861595,-0.01675737090408802,0.10279156267642975,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.047454833984375,56.047454833984375,56.047454833984375,,,,5.4612250328063965,5.461944580078125,1.8216054439544678,-0.0248655304312706,-0.01723870448768139,0.6467264890670776,0.0009442622540518641,0.0009398425463587046,0.17000000178813934,2.0,1.0,1025.0
-0.029164131730794907,-0.01677565462887287,0.10279367864131927,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02486107312142849,-0.01725715771317482,0.6467285752296448,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029180636629462242,-0.01677851378917694,0.10278736799955368,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02488205023109913,-0.017253581434488297,0.6467338800430298,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029168611392378807,-0.016765227541327477,0.10280222445726395,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.024880096316337585,-0.017244964838027954,0.6467361450195312,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.02917337417602539,-0.016758443787693977,0.10280181467533112,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02488895319402218,-0.017247848212718964,0.6467397212982178,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029178239405155182,-0.016767479479312897,0.10279779136180878,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.0248819999396801,-0.01725001260638237,0.6467425227165222,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.02919071540236473,-0.016783880069851875,0.102793850004673,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02489638142287731,-0.017261970788240433,0.6467384099960327,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029193168506026268,-0.016801966354250908,0.10279306024312973,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02490656077861786,-0.017292939126491547,0.6467359662055969,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029195815324783325,-0.016794290393590927,0.10279383510351181,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.024906110018491745,-0.01728852093219757,0.6467375755310059,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029195468872785568,-0.016795601695775986,0.10279441624879837,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.024901099503040314,-0.01727958768606186,0.646744966506958,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.02919614128768444,-0.016795720905065536,0.10277941077947617,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.024905411526560783,-0.017273416742682457,0.6467348337173462,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.02921280637383461,-0.016783876344561577,0.10277800261974335,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02492685057222843,-0.01727503351867199,0.6467295289039612,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029228348284959793,-0.016778085380792618,0.10277273505926132,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02494056336581707,-0.017275869846343994,0.6467262506484985,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029233235865831375,-0.016770455986261368,0.1027822345495224,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02494623512029648,-0.01726621389389038,0.6467397212982178,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029237380251288414,-0.016766980290412903,0.1027812659740448,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.02494499459862709,-0.01725865714251995,0.646740734577179,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.029255423694849014,-0.016765335574746132,0.10277879983186722,,,,,,56.04698181152344,56.04698181152344,56.04698181152344,,,,5.461483478546143,5.462203502655029,1.8215845823287964,-0.024969717487692833,-0.017252076417207718,0.6467441916465759,0.0009442252921871841,0.0009398427791893482,0.17000000178813934,2.0,1.0,1025.0
-0.02926832251250744,-0.01676098257303238,0.10278137773275375,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.02497548796236515,-0.017249153926968575,0.6467421650886536,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.02925340086221695,-0.01676173508167267,0.10278142988681793,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.024962570518255234,-0.017249329015612602,0.6467431783676147,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.02925921231508255,-0.016768351197242737,0.10278430581092834,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.024971989914774895,-0.017260298132896423,0.6467475891113281,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.02928290143609047,-0.016764795407652855,0.10278231650590897,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.024985037744045258,-0.01725512556731701,0.6467531323432922,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.02928207255899906,-0.016771912574768066,0.10277508944272995,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.02499064803123474,-0.01725938729941845,0.6467486619949341,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.029286352917551994,-0.016783690080046654,0.10275968909263611,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.024994393810629845,-0.017270533367991447,0.6467330455780029,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.029286585748195648,-0.01677570678293705,0.10275911539793015,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.024997346103191376,-0.017266016453504562,0.6467396020889282,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.029279572889208794,-0.01678900234401226,0.1027698665857315,,,,,,56.04649353027344,56.04649353027344,56.04649353027344,,,,5.461740016937256,5.462459564208984,1.8215631246566772,-0.024991139769554138,-0.017277339473366737,0.6467405557632446,0.0009441946749575436,0.0009398473193868995,0.17000000178813934,2.0,1.0,1025.0
-0.029282620176672935,-0.016778530552983284,0.10276099294424057,,,,,,,,,,,,,,,,,,,,,,,
