TIME,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-13-16-45.167355150,-0.023515239357948303,-0.01698705554008484,4.479507697396912e-05,,,,,,59.99588394165039,59.99588394165039,59.99588394165039,,,,2.0077269077301025,2.0077269077301025,1.9998083114624023,-0.028719140216708183,-0.013438066467642784,-0.00018852451466955245,0.004083328880369663,0.004084604326635599,0.09996611624956131,2.0,1.0,1026.0
2023-02-15-13-16-45.210155376,-0.023543162271380424,-0.016982074826955795,4.147598519921303e-05,,,,,,59.99588394165039,59.99588394165039,59.99588394165039,,,,2.0077269077301025,2.0077269077301025,1.9998083114624023,-0.028728360310196877,-0.013448592275381088,-0.0001922596711665392,0.004083328880369663,0.004084604326635599,0.09996611624956131,2.0,1.0,1026.0
2023-02-15-13-16-45.253197615,-0.023558175191283226,-0.016979089006781578,4.210532642900944e-05,,,,,,59.99588394165039,59.99588394165039,59.99588394165039,,,,2.0077269077301025,2.0077269077301025,1.9998083114624023,-0.028732333332300186,-0.013451377861201763,-0.0001973415055545047,0.004083328880369663,0.004084604326635599,0.09996611624956131,2.0,1.0,1026.0
2023-02-15-13-16-45.253215081,,,,,,,,,59.99588394165039,59.99588394165039,59.99588394165039,,,,2.0077269077301025,2.0077269077301025,1.9998083114624023,-0.028726717457175255,-0.013450128957629204,-0.00019557711493689567,0.004083328880369663,0.004084604326635599,0.09996611624956131,2.0,1.0,1026.0
2023-02-15-13-16-45.296237682,-0.023572495207190514,-0.016963692381978035,4.132993854000233e-05,,,,,,59.99541473388672,59.99541473388672,59.99541473388672,,,,2.0085904598236084,2.0085904598236084,1.999786376953125,-0.028734836727380753,-0.013450870290398598,-0.00019241779227741063,0.003873660694807768,0.0038750951644033194,0.09996099025011063,2.0,1.0,1026.0
2023-02-15-13-16-45.296255079,-0.02357473038136959,-0.01695334166288376,4.526262637227774e-05,,,,,,59.99541473388672,59.99541473388672,59.99541473388672,,,,2.0085904598236084,2.0085904598236084,1.999786376953125,-0.028731361031532288,-0.013446631841361523,-0.00019583218090701848,0.003873660694807768,0.0038750951644033194,0.09996099025011063,2.0,1.0,1026.0
2023-02-15-13-16-45.339484472,-0.023584730923175812,-0.01694389618933201,5.5250973673537374e-05,,,,,,59.99541473388672,59.99541473388672,59.99541473388672,,,,2.0085904598236084,2.0085904598236084,1.999786376953125,-0.028730005025863647,-0.013440280221402645,-0.00018772763723973185,0.003873660694807768,0.0038750951644033194,0.09996099025011063,2.0,1.0,1026.0
2023-02-15-13-16-45.339509140,-0.0236065573990345,-0.016948334872722626,5.1085433369735256e-05,,,,,,59.99541473388672,59.99541473388672,59.99541473388672,,,,2.0085904598236084,2.0085904598236084,1.999786376953125,-0.028739014640450478,-0.013441095128655434,-0.0001844201033236459,0.003873660694807768,0.0038750951644033194,0.09996099025011063,2.0,1.0,1026.0
2023-02-15-13-16-45.382349990,,,,,,,,,59.99541473388672,59.99541473388672,59.99541473388672,,,,2.0085904598236084,2.0085904598236084,1.999786376953125,-0.028746675699949265,-0.013447504490613937,-0.00019030588737223297,0.003873660694807768,0.0038750951644033194,0.09996099025011063,2.0,1.0,1026.0
2023-02-15-13-16-45.382381189,-0.02362126111984253,-0.016914598643779755,5.2276343922130764e-05,,,,,,59.99541473388672,59.99541473388672,59.99541473388672,,,,2.0085904598236084,2.0085904598236084,1.999786376953125,-0.028746165335178375,-0.013421549461781979,-0.00018581906624604017,0.003873660694807768,0.0038750951644033194,0.09996099025011063,2.0,1.0,1026.0
