estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,roll,pitch,yaw
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.026570692658424377,-0.01738560013473034,0.4058806300163269,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.02939521335065365,-0.01673992909491062,0.23283950984477997
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.02655150555074215,-0.017376895993947983,0.40589040517807007,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.02938755415380001,-0.016752982512116432,0.23283696174621582
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.026546919718384743,-0.017377762123942375,0.40589404106140137,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.02938687428832054,-0.01674477756023407,0.23284196853637695
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.02654324099421501,-0.017376074567437172,0.405909925699234,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.02938043884932995,-0.016726844012737274,0.23284786939620972
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.026548560708761215,-0.0173732228577137,0.4059174060821533,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.029370704665780067,-0.016732841730117798,0.2328559309244156
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.026540327817201614,-0.01736687868833542,0.4059339463710785,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.029390251263976097,-0.016732975840568542,0.23284770548343658
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.02653484046459198,-0.017366696149110794,0.4059511721134186,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.029368892312049866,-0.016726870089769363,0.23286302387714386
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.026540977880358696,-0.017363227903842926,0.4059513211250305,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.029359951615333557,-0.016731809824705124,0.2328728586435318
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.02653290517628193,-0.01737337000668049,0.40596556663513184,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.029366642236709595,-0.01671939715743065,0.2328663021326065
,,,,,58.67028045654297,58.67028045654297,58.67028045654297,,,,3.4698827266693115,3.4711861610412598,1.9402599334716797,-0.026527244597673416,-0.017372094094753265,0.4059768617153168,0.0009642909280955791,0.0009748187148943543,0.09397261589765549,2.0,1.0,1025.0,-0.02936803735792637,-0.016723310574889183,0.23285989463329315
