TIME,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-13-09-34.749744917,-0.03146796301007271,-0.013280832208693027,-0.011506389826536179,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02827543579041958,-0.01393854059278965,-0.013816804625093937,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.792343195,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028279582038521767,-0.013936279341578484,-0.013812581077218056,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.792369777,-0.031476277858018875,-0.013278551399707794,-0.01152588240802288,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028289200738072395,-0.01393872406333685,-0.013830374926328659,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.835371602,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028284775093197823,-0.013925245963037014,-0.013836169615387917,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.835392861,-0.03147595375776291,-0.013278316706418991,-0.011531551368534565,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02828780561685562,-0.01393203902989626,-0.013837054371833801,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.835404788,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028286989778280258,-0.013930240646004677,-0.013835958205163479,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.835409504,-0.0314766988158226,-0.013276503421366215,-0.011530882678925991,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-09-34.835414621,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028284510597586632,-0.013929663226008415,-0.013839022256433964,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.878512987,-0.03146817907691002,-0.013276570476591587,-0.011533585377037525,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-09-34.878551178,-0.03146633505821228,-0.013277874328196049,-0.01152135618031025,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028271162882447243,-0.013927373103797436,-0.013830614276230335,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.878556690,-0.03146187588572502,-0.013281997293233871,-0.01152772456407547,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-09-34.921578337,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02827809937298298,-0.013932773843407631,-0.013835616409778595,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.921601518,-0.03146298602223396,-0.0132757518440485,-0.011524353176355362,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02827100083231926,-0.01392793096601963,-0.013828582130372524,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.921609626,-0.03146461397409439,-0.013279742561280727,-0.011523151770234108,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028268177062273026,-0.013929571956396103,-0.013828919269144535,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.964688683,-0.03146761283278465,-0.01328211184591055,-0.011518777348101139,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02826935239136219,-0.013935153372585773,-0.013826155103743076,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-34.964713298,-0.0314662791788578,-0.013287919573485851,-0.011518384329974651,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028277961537241936,-0.013945684768259525,-0.01382425893098116,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.007729846,-0.031464263796806335,-0.01328436378389597,-0.011516331695020199,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028274914249777794,-0.01393977738916874,-0.013823115266859531,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.007757686,-0.03145879507064819,-0.013271982781589031,-0.011523098684847355,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028280174359679222,-0.013934025540947914,-0.013832085765898228,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.050874099,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02827291376888752,-0.013928056694567204,-0.013830265961587429,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.050911965,-0.031463373452425,-0.013269959017634392,-0.011523989029228687,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028267478570342064,-0.013918783515691757,-0.013826201669871807,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.050920040,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02826901152729988,-0.013926921412348747,-0.013825291767716408,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.093962986,-0.031465083360672,-0.013273036107420921,-0.011520356871187687,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-09-35.093991210,-0.03146594390273094,-0.013264913111925125,-0.011514072306454182,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.02827165275812149,-0.013917407020926476,-0.013816986232995987,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.094002931,,,,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028267530724406242,-0.01392254326492548,-0.013815565034747124,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.094008037,-0.03146602213382721,-0.013261573389172554,-0.01151363831013441,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-09-35.137080845,-0.03147876635193825,-0.01326077338308096,-0.011513938196003437,,,,,,59.781620025634766,59.781620025634766,59.781620025634766,,,,2.3122246265411377,2.3122246265411377,1.9901158809661865,-0.028275487944483757,-0.0139108095318079,-0.013817274011671543,0.001315869390964508,0.0013165246928110719,0.09946005046367645,2.0,1.0,1025.0
2023-02-15-13-09-35.137104491,-0.03146567940711975,-0.01324585359543562,-0.011518700048327446,,,,,,59.780948638916016,59.780948638916016,59.780948638916016,,,,2.312958002090454,2.312958002090454,1.9900860786437988,-0.028274279087781906,-0.013917502947151661,-0.013816050253808498,0.001314672059379518,0.0013153149047866464,0.09946555644273758,2.0,1.0,1025.0
2023-02-15-13-09-35.180213142,-0.031463731080293655,-0.01324072852730751,-0.0115119107067585,,,,,,59.780948638916016,59.780948638916016,59.780948638916016,,,,2.312958002090454,2.312958002090454,1.9900860786437988,-0.028273161500692368,-0.01389904972165823,-0.013814548030495644,0.001314672059379518,0.0013153149047866464,0.09946555644273758,2.0,1.0,1025.0
2023-02-15-13-09-35.223276128,-0.03145983815193176,-0.01323187816888094,-0.011510686948895454,,,,,,59.780948638916016,59.780948638916016,59.780948638916016,,,,2.312958002090454,2.312958002090454,1.9900860786437988,-0.028270596638321877,-0.013900971040129662,-0.013815168291330338,0.001314672059379518,0.0013153149047866464,0.09946555644273758,2.0,1.0,1025.0
2023-02-15-13-09-35.223307908,-0.03146849200129509,-0.013233459554612637,-0.011512272991240025,,,,,,59.780948638916016,59.780948638916016,59.780948638916016,,,,2.312958002090454,2.312958002090454,1.9900860786437988,-0.028271574527025223,-0.013897674158215523,-0.013808298856019974,0.001314672059379518,0.0013153149047866464,0.09946555644273758,2.0,1.0,1025.0
2023-02-15-13-09-35.266442771,-0.03147745504975319,-0.01324146892875433,-0.011523905210196972,,,,,,59.780948638916016,59.780948638916016,59.780948638916016,,,,2.312958002090454,2.312958002090454,1.9900860786437988,-0.02827182598412037,-0.013896164484322071,-0.013821654953062534,0.001314672059379518,0.0013153149047866464,0.09946555644273758,2.0,1.0,1025.0
2023-02-15-13-09-35.309563095,-0.03147973492741585,-0.01323638204485178,-0.011529668234288692,,,,,,59.780948638916016,59.780948638916016,59.780948638916016,,,,2.312958002090454,2.312958002090454,1.9900860786437988,-0.02828274480998516,-0.013890953734517097,-0.013825655914843082,0.001314672059379518,0.0013153149047866464,0.09946555644273758,2.0,1.0,1025.0
