roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
-0.02907497063279152,-0.01669822260737419,0.23746490478515625,,,,,,58.7614631652832,58.7614631652832,58.7614631652832,,,,3.375256299972534,3.376605987548828,1.944441318511963,-0.026769397780299187,-0.01788114570081234,0.38836994767189026,0.0009733544429764152,0.000987414037808776,0.08739437162876129,2.0,1.0,1025.0
-0.029070137068629265,-0.01671236753463745,0.23747152090072632,,,,,,58.7614631652832,58.7614631652832,58.7614631652832,,,,3.375256299972534,3.376605987548828,1.944441318511963,-0.02676471509039402,-0.017897455021739006,0.38839009404182434,0.0009733544429764152,0.000987414037808776,0.08739437162876129,2.0,1.0,1025.0
-0.029082734137773514,-0.0167126152664423,0.23747378587722778,,,,,,58.7614631652832,58.7614631652832,58.7614631652832,,,,3.375256299972534,3.376605987548828,1.944441318511963,-0.02676844783127308,-0.017888978123664856,0.3884000778198242,0.0009733544429764152,0.000987414037808776,0.08739437162876129,2.0,1.0,1025.0
-0.029079226776957512,-0.01671789400279522,0.23747985064983368,,,,,,58.7614631652832,58.7614631652832,58.7614631652832,,,,3.375256299972534,3.376605987548828,1.944441318511963,-0.026772895827889442,-0.01789771020412445,0.38841769099235535,0.0009733544429764152,0.000987414037808776,0.08739437162876129,2.0,1.0,1025.0
-0.029071250930428505,-0.01672094315290451,0.23748049139976501,,,,,,58.7614631652832,58.7614631652832,58.7614631652832,,,,3.375256299972534,3.376605987548828,1.944441318511963,-0.026758065447211266,-0.017897829413414,0.3884241580963135,0.0009733544429764152,0.000987414037808776,0.08739437162876129,2.0,1.0,1025.0
-0.029057005420327187,-0.016720714047551155,0.23746031522750854,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026751503348350525,-0.017894472926855087,0.38842055201530457,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029081791639328003,-0.016719317063689232,0.23745159804821014,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026760460808873177,-0.017896337434649467,0.3884267508983612,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029082605615258217,-0.016718242317438126,0.2374517172574997,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026769645512104034,-0.017894096672534943,0.3884280025959015,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029077529907226562,-0.016713587567210197,0.23744921386241913,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026777705177664757,-0.017894133925437927,0.38842543959617615,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029070505872368813,-0.016718046739697456,0.23744051158428192,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026773592457175255,-0.017899662256240845,0.3884350061416626,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029085636138916016,-0.01672271080315113,0.23744401335716248,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026768581941723824,-0.01789492554962635,0.38843971490859985,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.02907988615334034,-0.016719872131943703,0.23744794726371765,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026765789836645126,-0.017893685027956963,0.3884565830230713,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029077261686325073,-0.01670590229332447,0.2374502569437027,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.02676258608698845,-0.017880573868751526,0.38845956325531006,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.02906147949397564,-0.016707848757505417,0.23747004568576813,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.02676193229854107,-0.017880188301205635,0.3884734511375427,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029043933376669884,-0.016705123707652092,0.23745262622833252,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026740917935967445,-0.01787813939154148,0.38849732279777527,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.02905675396323204,-0.016710879281163216,0.2374517321586609,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026727693155407906,-0.0178768802434206,0.3884981870651245,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029049769043922424,-0.01671699434518814,0.23744218051433563,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.02673495188355446,-0.017885377630591393,0.3884996175765991,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029055140912532806,-0.016708873212337494,0.23744402825832367,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.02673262730240822,-0.017885936424136162,0.38849878311157227,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.02905164659023285,-0.016719719395041466,0.23743972182273865,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026737088337540627,-0.017881760373711586,0.3885112404823303,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029048513621091843,-0.016719676554203033,0.23744924366474152,,,,,,58.76100158691406,58.76100158691406,58.76100158691406,,,,3.375744581222534,3.37709379196167,1.9444200992584229,-0.026723777875304222,-0.017892751842737198,0.3885171711444855,0.0009732907637953758,0.0009873249800875783,0.0874270424246788,2.0,1.0,1025.0
-0.029053274542093277,-0.016724731773138046,0.237452432513237,,,,,,58.760536193847656,58.760536193847656,58.760536193847656,,,,3.376232624053955,3.3775815963745117,1.9443988800048828,-0.026716144755482674,-0.017892172560095787,0.38853976130485535,0.000973232090473175,0.0009872203227132559,0.08745905756950378,2.0,1.0,1025.0
-0.029064642265439034,-0.01674088090658188,0.2374507486820221,,,,,,58.760536193847656,58.760536193847656,58.760536193847656,,,,3.376232624053955,3.3775815963745117,1.9443988800048828,-0.026724759489297867,-0.017896244302392006,0.38854071497917175,0.000973232090473175,0.0009872203227132559,0.08745905756950378,2.0,1.0,1025.0
