TIME,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,roll,pitch,yaw
2023-02-15-12-06-59.627026535,,,,,,55.61592483520508,55.61592483520508,55.61592483520508,,,,5.636390209197998,5.637069225311279,1.8031638860702515,-0.024835864081978798,-0.01724543422460556,0.6578602194786072,0.0009443609160371125,0.0009376154630444944,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-59.659955105,,,,,,55.61592483520508,55.61592483520508,55.61592483520508,,,,5.636390209197998,5.637069225311279,1.8031638860702515,-0.024828031659126282,-0.017247719690203667,0.6578492522239685,0.0009443609160371125,0.0009376154630444944,0.17000000178813934,2.0,1.0,1025.0,-0.02914726547896862,-0.016818057745695114,0.08484192192554474
2023-02-15-12-06-59.692925379,,,,,,,,,,,,,,,,,,,,,,,,-0.029147159308195114,-0.01680491305887699,0.08483075350522995
2023-02-15-12-06-59.693023721,,,,,,55.61592483520508,55.61592483520508,55.61592483520508,,,,5.636390209197998,5.637069225311279,1.8031638860702515,-0.024825118482112885,-0.017253484576940536,0.6578314900398254,0.0009443609160371125,0.0009376154630444944,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-59.725904970,,,,,,55.61534118652344,55.61534118652344,55.61534118652344,,,,5.636620998382568,5.637299537658691,1.803139090538025,-0.024835269898176193,-0.017264362424612045,0.6578241586685181,0.0009443144663237035,0.0009375875815749168,0.17000000178813934,2.0,1.0,1025.0,-0.02914411947131157,-0.01682184264063835,0.08482890576124191
2023-02-15-12-06-59.758831509,,,,,,55.61534118652344,55.61534118652344,55.61534118652344,,,,5.636620998382568,5.637299537658691,1.803139090538025,-0.02483532391488552,-0.017279334366321564,0.6578143239021301,0.0009443144663237035,0.0009375875815749168,0.17000000178813934,2.0,1.0,1025.0,-0.02915400266647339,-0.016839398071169853,0.08481772989034653
2023-02-15-12-06-59.791849391,,,,,,,,,,,,,,,,,,,,,,,,-0.02916179597377777,-0.01683288998901844,0.08481438457965851
2023-02-15-12-06-59.791940051,,,,,,55.61534118652344,55.61534118652344,55.61534118652344,,,,5.636620998382568,5.637299537658691,1.803139090538025,-0.024838417768478394,-0.0172693133354187,0.6578143835067749,0.0009443144663237035,0.0009375875815749168,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-59.824795567,,,,,,55.61534118652344,55.61534118652344,55.61534118652344,,,,5.636620998382568,5.637299537658691,1.803139090538025,-0.02484748139977455,-0.017257312312722206,0.6578091382980347,0.0009443144663237035,0.0009375875815749168,0.17000000178813934,2.0,1.0,1025.0,-0.02916894108057022,-0.016819249838590622,0.08481146395206451
2023-02-15-12-06-59.857854337,,,,,,55.61534118652344,55.61534118652344,55.61534118652344,,,,5.636620998382568,5.637299537658691,1.803139090538025,-0.024850010871887207,-0.017261993139982224,0.6578072905540466,0.0009443144663237035,0.0009375875815749168,0.17000000178813934,2.0,1.0,1025.0,-0.029171684756875038,-0.016824813559651375,0.08480970561504364
