TIME,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,roll,pitch,yaw
2023-02-15-12-06-57.184641408,,,,,,55.61884307861328,55.61884307861328,55.61884307861328,,,,5.635237216949463,5.635916709899902,1.803288221359253,-0.0249470304697752,-0.017172882333397865,0.6579510569572449,0.0009445441537536681,0.0009377457899972796,0.17000000178813934,2.0,1.0,1025.0,-0.02926592156291008,-0.01677825301885605,0.08489204198122025
2023-02-15-12-06-57.218366985,,,,,,,,,,,,,,,,,,,,,,,,-0.029247406870126724,-0.016778603196144104,0.08489199727773666
2023-02-15-12-06-57.218455780,,,,,,55.61825942993164,55.61825942993164,55.61825942993164,,,,5.635468006134033,5.6361470222473145,1.8032633066177368,-0.02491687424480915,-0.017165692523121834,0.6579514145851135,0.00094449776224792,0.0009377198875881732,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-57.251347720,,,,,,55.61825942993164,55.61825942993164,55.61825942993164,,,,5.635468006134033,5.6361470222473145,1.8032633066177368,-0.024912972003221512,-0.017170075327157974,0.6579487919807434,0.00094449776224792,0.0009377198875881732,0.17000000178813934,2.0,1.0,1025.0,-0.029233679175376892,-0.016773471608757973,0.08488976955413818
2023-02-15-12-06-57.284329817,,,,,,55.61825942993164,55.61825942993164,55.61825942993164,,,,5.635468006134033,5.6361470222473145,1.8032633066177368,-0.024921923875808716,-0.01717177964746952,0.6579469442367554,0.00094449776224792,0.0009377198875881732,0.17000000178813934,2.0,1.0,1025.0,-0.029237035661935806,-0.01676926389336586,0.08489906042814255
2023-02-15-12-06-57.317313039,,,,,,55.61825942993164,55.61825942993164,55.61825942993164,,,,5.635468006134033,5.6361470222473145,1.8032633066177368,-0.024899600073695183,-0.017171552404761314,0.6579439640045166,0.00094449776224792,0.0009377198875881732,0.17000000178813934,2.0,1.0,1025.0,-0.029223930090665817,-0.01677154190838337,0.08490023761987686
2023-02-15-12-06-57.350303413,,,,,,,,,,,,,,,,,,,,,,,,-0.029219886288046837,-0.016768155619502068,0.08489681780338287
2023-02-15-12-06-57.350385348,,,,,,55.61825942993164,55.61825942993164,55.61825942993164,,,,5.635468006134033,5.6361470222473145,1.8032633066177368,-0.024898692965507507,-0.017154892906546593,0.6579425930976868,0.00094449776224792,0.0009377198875881732,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-57.383250877,,,,,,,,,,,,,,,,,,,,,,,,-0.02920914813876152,-0.016764184460043907,0.08489082008600235
2023-02-15-12-06-57.383345008,,,,,,55.61825942993164,55.61825942993164,55.61825942993164,,,,5.635468006134033,5.6361470222473145,1.8032633066177368,-0.024881167337298393,-0.017164945602416992,0.657930314540863,0.00094449776224792,0.0009377198875881732,0.17000000178813934,2.0,1.0,1025.0,,,
