TIME,roll,pitch,yaw
2023-02-15-12-27-28.234290359,-0.031324777752161026,-0.013154505752027035,-0.02298753336071968
2023-02-15-12-27-28.234403980,-0.03132358193397522,-0.01314974669367075,-0.02300042100250721
2023-02-15-12-27-28.283942314,-0.031326208263635635,-0.013146168552339077,-0.02300056628882885
2023-02-15-12-27-28.284057110,-0.03133741393685341,-0.01315320748835802,-0.022998839616775513
2023-02-15-12-27-28.333555502,-0.0313323549926281,-0.013151551596820354,-0.02300083264708519
2023-02-15-12-27-28.333669339,-0.03133717179298401,-0.013137384317815304,-0.02299872227013111
2023-02-15-12-27-28.383245746,-0.031339023262262344,-0.013135507702827454,-0.02299811691045761
2023-02-15-12-27-28.383363873,-0.03133796527981758,-0.01315249688923359,-0.022999711334705353
2023-02-15-12-27-28.432911570,-0.0313384123146534,-0.013150261715054512,-0.02301117591559887
2023-02-15-12-27-28.433116935,-0.03133201599121094,-0.013152698054909706,-0.023014051839709282
2023-02-15-12-27-28.482290088,-0.03133291006088257,-0.013152609579265118,-0.02301226742565632
2023-02-15-12-27-28.482410716,-0.031332045793533325,-0.013150057755410671,-0.023010069504380226
2023-02-15-12-27-28.531934845,-0.03133268281817436,-0.013151241466403008,-0.023009618744254112
2023-02-15-12-27-28.532044126,-0.031328991055488586,-0.013156642206013203,-0.023019976913928986
2023-02-15-12-27-28.581560515,-0.03133556246757507,-0.013159843161702156,-0.023019572719931602
2023-02-15-12-27-28.581678102,-0.031328700482845306,-0.013171345926821232,-0.023025231435894966
2023-02-15-12-27-28.631228888,-0.031327977776527405,-0.013174587860703468,-0.023027515038847923
2023-02-15-12-27-28.631355784,-0.03130894899368286,-0.013164116069674492,-0.02304394729435444
2023-02-15-12-27-28.680927114,-0.031299225986003876,-0.013163440860807896,-0.023046981543302536
2023-02-15-12-27-28.681162107,-0.03129860758781433,-0.013163506984710693,-0.023043885827064514
2023-02-15-12-27-28.730275334,-0.031306732445955276,-0.0131681552156806,-0.02304265834391117
2023-02-15-12-27-28.730409346,-0.031291816383600235,-0.013173381797969341,-0.023052208125591278
2023-02-15-12-27-28.779920129,-0.0312974713742733,-0.013180647976696491,-0.02305006794631481
2023-02-15-12-27-28.780044695,-0.03131570667028427,-0.013193576596677303,-0.023065807297825813
2023-02-15-12-27-28.829652433,-0.03131302818655968,-0.013176023960113525,-0.023081719875335693
2023-02-15-12-27-28.829872309,-0.03131378814578056,-0.013165842741727829,-0.023082751780748367
2023-02-15-12-27-28.879307716,-0.03132539242506027,-0.013171187601983547,-0.023076966404914856
2023-02-15-12-27-28.879556810,-0.031326230615377426,-0.013163918629288673,-0.023082107305526733
2023-02-15-12-27-28.928846634,-0.03133147582411766,-0.013161489740014076,-0.023076815530657768
2023-02-15-12-27-28.928983425,-0.03134099021553993,-0.01315763033926487,-0.02307703159749508
2023-02-15-12-27-28.978237628,-0.0313410758972168,-0.013160830363631248,-0.02307744324207306
2023-02-15-12-27-28.978358762,-0.03134480491280556,-0.013150470331311226,-0.02307087369263172
2023-02-15-12-27-29.027989165,-0.03134927898645401,-0.013160787522792816,-0.023070232942700386
2023-02-15-12-27-29.028203066,-0.03135126829147339,-0.013159941881895065,-0.02307036519050598
2023-02-15-12-27-29.077605445,-0.03135170042514801,-0.013159369118511677,-0.02307015284895897
2023-02-15-12-27-29.077815947,-0.0313512422144413,-0.013155589811503887,-0.023069674149155617
2023-02-15-12-27-29.127210146,-0.03134429454803467,-0.01315523311495781,-0.023068446666002274
2023-02-15-12-27-29.127338763,-0.03135230019688606,-0.01316086295992136,-0.02307737059891224
2023-02-15-12-27-29.176914236,-0.03135714679956436,-0.013157153502106667,-0.02307591214776039
2023-02-15-12-27-29.177142845,-0.031342729926109314,-0.013156004250049591,-0.023082880303263664
2023-02-15-12-27-29.226302701,-0.0313478484749794,-0.013156111352145672,-0.023086629807949066
2023-02-15-12-27-29.226504934,-0.031350091099739075,-0.013158092275261879,-0.023082757368683815
2023-02-15-12-27-29.275885909,-0.031347647309303284,-0.01315430086106062,-0.023082511499524117
2023-02-15-12-27-29.276013495,-0.03133465722203255,-0.013140027411282063,-0.023085329681634903
2023-02-15-12-27-29.325576533,-0.031337589025497437,-0.013135545887053013,-0.023089002817869186
2023-02-15-12-27-29.325684350,-0.031333696097135544,-0.01314628217369318,-0.02307986468076706
2023-02-15-12-27-29.375243538,-0.03134433180093765,-0.013139426708221436,-0.023090209811925888
2023-02-15-12-27-29.424908829,-0.031352147459983826,-0.013135830871760845,-0.023095984011888504
2023-02-15-12-27-29.425114138,-0.03135444596409798,-0.013137233443558216,-0.023100361227989197
2023-02-15-12-27-29.474295856,-0.031356483697891235,-0.01313826721161604,-0.023106079548597336
2023-02-15-12-27-29.474432465,-0.0313604399561882,-0.013137138448655605,-0.023102611303329468
2023-02-15-12-27-29.523933039,-0.031358152627944946,-0.013126654550433159,-0.0230951439589262
2023-02-15-12-27-29.524054117,-0.03136742487549782,-0.013130197301506996,-0.02310209721326828
2023-02-15-12-27-29.573621128,-0.03136509656906128,-0.013126695528626442,-0.023103076964616776
2023-02-15-12-27-29.573749891,-0.03137226402759552,-0.013113362714648247,-0.023099180310964584
2023-02-15-12-27-29.623180071,-0.03136773779988289,-0.013109969906508923,-0.023096749559044838
2023-02-15-12-27-29.623310730,-0.03138105943799019,-0.013100340031087399,-0.02311430685222149
2023-02-15-12-27-29.672852600,-0.031383976340293884,-0.01310074795037508,-0.02311643399298191
2023-02-15-12-27-29.672968972,-0.03138882294297218,-0.013101992197334766,-0.023128746077418327
2023-02-15-12-27-29.722285192,-0.03139643743634224,-0.013105868361890316,-0.023130588233470917
2023-02-15-12-27-29.722408362,-0.0313812755048275,-0.013104718178510666,-0.023129362612962723
2023-02-15-12-27-29.771892563,-0.0313924215734005,-0.013109511695802212,-0.0231307465583086
2023-02-15-12-27-29.772012695,-0.03140203282237053,-0.01308730524033308,-0.023139849305152893
2023-02-15-12-27-29.821628794,-0.03138761594891548,-0.013081520795822144,-0.02313951402902603
2023-02-15-12-27-29.821834215,-0.03139118105173111,-0.013072745874524117,-0.023134829476475716
2023-02-15-12-27-29.871224907,-0.03137832134962082,-0.013083338737487793,-0.02313075214624405
2023-02-15-12-27-29.871430825,-0.03137621656060219,-0.013077952899038792,-0.02313784696161747
2023-02-15-12-27-29.920929889,-0.031381044536828995,-0.013078028336167336,-0.02314183861017227
2023-02-15-12-27-29.921140623,-0.03138168156147003,-0.013071797788143158,-0.023142611607909203
2023-02-15-12-27-29.970310514,-0.031392697244882584,-0.013076860457658768,-0.023139357566833496
2023-02-15-12-27-29.970440526,-0.031379181891679764,-0.013083490543067455,-0.023147549480199814
2023-02-15-12-27-30.019973264,-0.03137681633234024,-0.013088557869195938,-0.023147016763687134
2023-02-15-12-27-30.020091546,-0.03136759623885155,-0.013091168366372585,-0.023154402151703835
2023-02-15-12-27-30.069567979,-0.03136979043483734,-0.013091852888464928,-0.023157736286520958
2023-02-15-12-27-30.069676318,-0.031364504247903824,-0.013088786043226719,-0.02316153608262539
2023-02-15-12-27-30.119251443,-0.031362228095531464,-0.013109029270708561,-0.023168785497546196
2023-02-15-12-27-30.119458898,-0.0313623882830143,-0.01311208214610815,-0.02316947467625141
2023-02-15-12-27-30.168924898,-0.031358491629362106,-0.0131114162504673,-0.02317589335143566
2023-02-15-12-27-30.169126859,-0.03135425224900246,-0.013124198652803898,-0.02317294105887413
2023-02-15-12-27-30.218222587,-0.03135807439684868,-0.013122591190040112,-0.023177629336714745
2023-02-15-12-27-30.218345605,-0.03135518357157707,-0.01313527300953865,-0.02318720519542694
2023-02-15-12-27-30.267896711,-0.03136413171887398,-0.013130423612892628,-0.023187093436717987
2023-02-15-12-27-30.268012955,-0.03136098012328148,-0.013120263814926147,-0.02319113351404667
2023-02-15-12-27-30.317629021,-0.031359270215034485,-0.013119171373546124,-0.02319522015750408
2023-02-15-12-27-30.317848232,-0.03135131299495697,-0.01310664415359497,-0.02319556660950184
2023-02-15-12-27-30.367173338,-0.03135417029261589,-0.013105620630085468,-0.023193521425127983
2023-02-15-12-27-30.367287713,-0.03134545311331749,-0.013099376112222672,-0.023195218294858932
2023-02-15-12-27-30.416875084,-0.03133033588528633,-0.013105873018503189,-0.02320040762424469
2023-02-15-12-27-30.417093497,-0.031324710696935654,-0.013108635321259499,-0.023196538910269737
2023-02-15-12-27-30.466248332,-0.03133118525147438,-0.01311256643384695,-0.023201575502753258
2023-02-15-12-27-30.466365774,-0.031331416219472885,-0.013117861934006214,-0.023214388638734818
2023-02-15-12-27-30.515895618,-0.031338997185230255,-0.013122434727847576,-0.023213157430291176
2023-02-15-12-27-30.516016808,-0.031333234161138535,-0.013125930912792683,-0.023214120417833328
2023-02-15-12-27-30.565626777,-0.03134181350469589,-0.013143886812031269,-0.023219289258122444
2023-02-15-12-27-30.565830037,-0.031337663531303406,-0.013136115856468678,-0.023220425471663475
2023-02-15-12-27-30.615225191,-0.031334906816482544,-0.013136385940015316,-0.023218274116516113
2023-02-15-12-27-30.615342130,-0.03134654462337494,-0.013137517496943474,-0.02322002872824669
2023-02-15-12-27-30.664909840,-0.0313480980694294,-0.013146203011274338,-0.023218410089612007
2023-02-15-12-27-30.665112508,-0.0313497893512249,-0.013136950321495533,-0.02321755513548851
2023-02-15-12-27-30.714294380,-0.03136121854186058,-0.013139388523995876,-0.023211898282170296
2023-02-15-12-27-30.714503122,-0.03135661408305168,-0.013133528642356396,-0.023211883381009102
2023-02-15-12-27-30.763895631,-0.03135295212268829,-0.013130705803632736,-0.023209817707538605
2023-02-15-12-27-30.764016602,-0.031353168189525604,-0.013127589598298073,-0.023211942985653877
2023-02-15-12-27-30.813555317,-0.03135478124022484,-0.01312206033617258,-0.023210283368825912
2023-02-15-12-27-30.813681152,-0.03136187419295311,-0.013097821734845638,-0.023216042667627335
2023-02-15-12-27-30.863302477,-0.03135790675878525,-0.01309776958078146,-0.02322443760931492
2023-02-15-12-27-30.924683115,-0.031374260783195496,-0.013092339970171452,-0.02321760356426239
2023-02-15-12-27-30.962252329,-0.03137511759996414,-0.013093610294163227,-0.02321862243115902
2023-02-15-12-27-30.962416871,-0.03137606754899025,-0.01308408658951521,-0.02323026768863201
2023-02-15-12-27-31.011936666,-0.03137291595339775,-0.013099025934934616,-0.023232270032167435
2023-02-15-12-27-31.012134070,-0.031377311795949936,-0.01309442799538374,-0.023234408348798752
2023-02-15-12-27-31.061591664,-0.03136449307203293,-0.013097749091684818,-0.02322942577302456
2023-02-15-12-27-31.061796733,-0.0313456729054451,-0.013097338378429413,-0.023231614381074905
2023-02-15-12-27-31.111267585,-0.03134077787399292,-0.013099074363708496,-0.02323921024799347
2023-02-15-12-27-31.111476401,-0.031331513077020645,-0.013087525963783264,-0.02323848195374012
2023-02-15-12-27-31.160855611,-0.03132548928260803,-0.013085252605378628,-0.0232364721596241
2023-02-15-12-27-31.161004259,-0.03131796047091484,-0.013086104765534401,-0.02323676459491253
2023-02-15-12-27-31.210294487,-0.0313238762319088,-0.013076982460916042,-0.02324269711971283
2023-02-15-12-27-31.210499931,-0.03132353350520134,-0.013078984804451466,-0.02324490435421467
2023-02-15-12-27-31.259902965,-0.03133099526166916,-0.013080942444503307,-0.023249857127666473
2023-02-15-12-27-31.260029034,-0.03133612871170044,-0.013088189996778965,-0.023253774270415306
2023-02-15-12-27-31.309571045,-0.031335197389125824,-0.013084979727864265,-0.023254085332155228
2023-02-15-12-27-31.309694554,-0.031345997005701065,-0.013086477294564247,-0.02325545623898506
2023-02-15-12-27-31.359292807,-0.031341150403022766,-0.013093228451907635,-0.023246539756655693
2023-02-15-12-27-31.359511160,-0.031337104737758636,-0.013096828944981098,-0.02324926108121872
2023-02-15-12-27-31.408969787,-0.03133789822459221,-0.013091755099594593,-0.023245906457304955
2023-02-15-12-27-31.409188672,-0.03133615851402283,-0.013087431900203228,-0.02325231023132801
2023-02-15-12-27-31.458217060,-0.03134223073720932,-0.013086562044918537,-0.02324884571135044
2023-02-15-12-27-31.458340708,-0.03132513165473938,-0.013083909638226032,-0.023244932293891907
2023-02-15-12-27-31.507964016,-0.031341370195150375,-0.013088450767099857,-0.02324041537940502
2023-02-15-12-27-31.508172596,-0.031344685703516006,-0.013101751916110516,-0.023238196969032288
2023-02-15-12-27-31.557610855,-0.03132662549614906,-0.013105043210089207,-0.023236092180013657
2023-02-15-12-27-31.557817964,-0.03133735433220863,-0.01311612967401743,-0.023232009261846542
2023-02-15-12-27-31.607216057,-0.03131795674562454,-0.013112249784171581,-0.0232311449944973
2023-02-15-12-27-31.607335692,-0.03130834922194481,-0.013109346851706505,-0.023214591667056084
2023-02-15-12-27-31.656935472,-0.03130451962351799,-0.013097768649458885,-0.023216120898723602
2023-02-15-12-27-31.657139912,-0.03130270540714264,-0.013103261590003967,-0.023222537711262703
2023-02-15-12-27-31.706283602,-0.031289324164390564,-0.013104104436933994,-0.0232202410697937
2023-02-15-12-27-31.706496783,-0.03129907324910164,-0.013108553364872932,-0.02323324605822563
2023-02-15-12-27-31.755889235,-0.03130043298006058,-0.013105894438922405,-0.023233775049448013
2023-02-15-12-27-31.756004550,-0.03129938617348671,-0.013104620389640331,-0.023241950199007988
2023-02-15-12-27-31.805536542,-0.031286925077438354,-0.013102543540298939,-0.023240823298692703
2023-02-15-12-27-31.805658840,-0.03127674385905266,-0.013110908679664135,-0.023244285956025124
2023-02-15-12-27-31.855208987,-0.03127351403236389,-0.013117430731654167,-0.023245228454470634
2023-02-15-12-27-31.855320935,-0.0312727652490139,-0.013117190450429916,-0.023246489465236664
2023-02-15-12-27-31.904932022,-0.03124772571027279,-0.013120298273861408,-0.023256022483110428
2023-02-15-12-27-31.905135243,-0.031249839812517166,-0.013132295571267605,-0.02325511910021305
2023-02-15-12-27-31.954324204,-0.031229859218001366,-0.01312156580388546,-0.023255612701177597
2023-02-15-12-27-31.954534207,-0.031244393438100815,-0.01312519796192646,-0.023260891437530518
2023-02-15-12-27-32.003918409,-0.031242793425917625,-0.013129024766385555,-0.02326258458197117
2023-02-15-12-27-32.004045398,-0.031230779364705086,-0.013112192042171955,-0.02326573245227337
2023-02-15-12-27-32.053574808,-0.03125530481338501,-0.013116789981722832,-0.023258822038769722
2023-02-15-12-27-32.053781071,-0.031249068677425385,-0.01311695110052824,-0.02325936034321785
2023-02-15-12-27-32.103238572,-0.031245972961187363,-0.013111586682498455,-0.023262809962034225
2023-02-15-12-27-32.103461329,-0.03125108405947685,-0.01310228556394577,-0.023263195529580116
2023-02-15-12-27-32.152855754,-0.03125765919685364,-0.013103657402098179,-0.023261869326233864
2023-02-15-12-27-32.152967653,-0.03126417472958565,-0.0131124472245574,-0.023267019540071487
2023-02-15-12-27-32.202314706,-0.03126801922917366,-0.013110140338540077,-0.023265542462468147
2023-02-15-12-27-32.202439815,-0.03126586601138115,-0.013129029422998428,-0.02326756715774536
2023-02-15-12-27-32.251922734,-0.03126044571399689,-0.013132934458553791,-0.023264702409505844
2023-02-15-12-27-32.252029603,-0.031252991408109665,-0.013122867792844772,-0.023274505510926247
2023-02-15-12-27-32.301593795,-0.031251002103090286,-0.013124640099704266,-0.023274654522538185
2023-02-15-12-27-32.301724441,-0.03126408904790878,-0.013111800886690617,-0.02327108383178711
2023-02-15-12-27-32.351270380,-0.031264401972293854,-0.013122324831783772,-0.023272978141903877
2023-02-15-12-27-32.351463722,-0.03125723823904991,-0.01311300229281187,-0.02326919138431549
2023-02-15-12-27-32.400939489,-0.031265176832675934,-0.013110089115798473,-0.02327294461429119
2023-02-15-12-27-32.401141862,-0.03126641735434532,-0.013108807615935802,-0.023268399760127068
2023-02-15-12-27-32.450204627,-0.031263988465070724,-0.013100897893309593,-0.02327067032456398
2023-02-15-12-27-32.450327672,-0.03126796334981918,-0.013100537471473217,-0.02326889894902706
2023-02-15-12-27-32.499903040,-0.03127054497599602,-0.013099494390189648,-0.02326817251741886
2023-02-15-12-27-32.500012760,-0.031268030405044556,-0.013101339340209961,-0.023265836760401726
2023-02-15-12-27-32.549554127,-0.03125999867916107,-0.013099191710352898,-0.0232677161693573
2023-02-15-12-27-32.549667362,-0.03126661479473114,-0.013088184408843517,-0.023282062262296677
2023-02-15-12-27-32.599261776,-0.031273193657398224,-0.013078179210424423,-0.023270729929208755
2023-02-15-12-27-32.599465378,-0.03127731382846832,-0.013079721480607986,-0.02326599322259426
2023-02-15-12-27-32.648880477,-0.03126627579331398,-0.013073942624032497,-0.023269791156053543
2023-02-15-12-27-32.648998573,-0.031273793429136276,-0.01309148408472538,-0.02327522449195385
2023-02-15-12-27-32.698231301,-0.031270962208509445,-0.01309279352426529,-0.02327396534383297
2023-02-15-12-27-32.698359723,-0.03126474842429161,-0.013103184290230274,-0.02326633594930172
2023-02-15-12-27-32.748007040,-0.031263209879398346,-0.01310366578400135,-0.02326134964823723
2023-02-15-12-27-32.748216066,-0.031269822269678116,-0.013109594583511353,-0.023264341056346893
2023-02-15-12-27-32.797586287,-0.03127271682024002,-0.01311106514185667,-0.023263461887836456
2023-02-15-12-27-32.797719754,-0.03127421438694,-0.013113290071487427,-0.023272788152098656
2023-02-15-12-27-32.847202850,-0.03127122297883034,-0.013113949447870255,-0.02326774038374424
2023-02-15-12-27-32.847328247,-0.031259603798389435,-0.013120601885020733,-0.023276466876268387
2023-02-15-12-27-32.896814796,-0.031257327646017075,-0.013119346462190151,-0.023275209590792656
2023-02-15-12-27-32.896925313,-0.03125738352537155,-0.013107475824654102,-0.023273145779967308
2023-02-15-12-27-32.946285365,-0.03125854954123497,-0.013105270452797413,-0.023272667080163956
2023-02-15-12-27-32.946406851,-0.031276579946279526,-0.013100026175379753,-0.023267783224582672
2023-02-15-12-27-32.995909184,-0.03126715123653412,-0.013099513947963715,-0.02326563186943531
2023-02-15-12-27-32.996021097,-0.031252648681402206,-0.013090239837765694,-0.023259805515408516
2023-02-15-12-27-33.045615049,-0.031257253140211105,-0.013092204928398132,-0.02326265722513199
2023-02-15-12-27-33.045821959,-0.03126643970608711,-0.01308722235262394,-0.023265311494469643
2023-02-15-12-27-33.095267820,-0.03126262500882149,-0.013100008480250835,-0.02326168492436409
2023-02-15-12-27-33.095543596,-0.031250420957803726,-0.013105158694088459,-0.02325810305774212
2023-02-15-12-27-33.144901275,-0.0312423687428236,-0.013096938841044903,-0.02325233444571495
2023-02-15-12-27-33.145105960,-0.03125685453414917,-0.01309283822774887,-0.023250440135598183
2023-02-15-12-27-33.194223737,-0.03125414252281189,-0.013089438900351524,-0.023255717009305954
2023-02-15-12-27-33.194354084,-0.031253423541784286,-0.013097846880555153,-0.02326674945652485
2023-02-15-12-27-33.243974961,-0.03126724809408188,-0.01308130007237196,-0.023276934400200844
2023-02-15-12-27-33.244184796,-0.031268924474716187,-0.013083212077617645,-0.023273881524801254
2023-02-15-12-27-33.293589146,-0.03125651553273201,-0.013081394135951996,-0.023273978382349014
2023-02-15-12-27-33.293781417,-0.031240269541740417,-0.013080330565571785,-0.02327215112745762
2023-02-15-12-27-33.343232144,-0.031245969235897064,-0.013079589232802391,-0.02327546291053295
2023-02-15-12-27-33.343364210,-0.031258150935173035,-0.013079490512609482,-0.0232758317142725
2023-02-15-12-27-33.392884896,-0.031242823228240013,-0.013081376440823078,-0.023272201418876648
2023-02-15-12-27-33.393098113,-0.031248396262526512,-0.013086196966469288,-0.023278148844838142
2023-02-15-12-27-33.442331598,-0.031238378956913948,-0.013107070699334145,-0.02327498234808445
2023-02-15-12-27-33.442545475,-0.03125442564487457,-0.01310215424746275,-0.02328374795615673
2023-02-15-12-27-33.491892509,-0.031254179775714874,-0.01310384925454855,-0.023281507194042206
2023-02-15-12-27-33.492006292,-0.03125641867518425,-0.013100863434374332,-0.023264721035957336
2023-02-15-12-27-33.541596828,-0.03126059100031853,-0.013116237707436085,-0.023264450952410698
2023-02-15-12-27-33.541804430,-0.03126210719347,-0.013109817169606686,-0.023266417905688286
2023-02-15-12-27-33.591279778,-0.03125999867916107,-0.01312683429569006,-0.023266108706593513
2023-02-15-12-27-33.591498174,-0.03126277029514313,-0.013127625919878483,-0.023271877318620682
2023-02-15-12-27-33.640918781,-0.031243016943335533,-0.013134213164448738,-0.0232754684984684
2023-02-15-12-27-33.641116350,-0.031228752806782722,-0.013128855265676975,-0.02328369952738285
2023-02-15-12-27-33.690267152,-0.031232498586177826,-0.013118737377226353,-0.02329573594033718
2023-02-15-12-27-33.690483090,-0.031222553923726082,-0.013127818703651428,-0.023296084254980087
2023-02-15-12-27-33.739920085,-0.031227368861436844,-0.013126208446919918,-0.02330123446881771
2023-02-15-12-27-33.740061816,-0.031236618757247925,-0.013120966963469982,-0.02330157347023487
2023-02-15-12-27-33.789546459,-0.03124195709824562,-0.013120529241859913,-0.02330363355576992
2023-02-15-12-27-33.789670629,-0.031242752447724342,-0.013124937191605568,-0.023299789056181908
2023-02-15-12-27-33.839201277,-0.031237928196787834,-0.013128278777003288,-0.023299332708120346
2023-02-15-12-27-33.839329122,-0.03124685026705265,-0.013132678344845772,-0.02330760657787323
2023-02-15-12-27-33.888854512,-0.031247397884726524,-0.013135594315826893,-0.02330968715250492
2023-02-15-12-27-33.888986141,-0.031236708164215088,-0.013127156533300877,-0.023322025313973427
2023-02-15-12-27-33.938256741,-0.031227052211761475,-0.013125071302056313,-0.023324182257056236
2023-02-15-12-27-33.938393805,-0.03122551180422306,-0.013129448518157005,-0.023331817239522934
2023-02-15-12-27-33.987945188,-0.03123471699655056,-0.013119840063154697,-0.02333177626132965
2023-02-15-12-27-33.988153200,-0.031249139457941055,-0.013126001693308353,-0.02332981675863266
2023-02-15-12-27-34.037566457,-0.031239716336131096,-0.013117366470396519,-0.02333085611462593
2023-02-15-12-27-34.037679673,-0.031254056841135025,-0.01310656312853098,-0.02332260273396969
2023-02-15-12-27-34.087224010,-0.03125883266329765,-0.013110131956636906,-0.023323120549321175
2023-02-15-12-27-34.087345232,-0.03125753998756409,-0.0131068741902709,-0.02333221770823002
2023-02-15-12-27-34.136818799,-0.03126298636198044,-0.013107833452522755,-0.02333417907357216
2023-02-15-12-27-34.136933734,-0.03127242624759674,-0.013117614202201366,-0.023336509242653847
2023-02-15-12-27-34.187121243,-0.031293004751205444,-0.013119673356413841,-0.023350944742560387
2023-02-15-12-27-34.235866453,-0.0312977060675621,-0.013124790042638779,-0.023354003205895424
2023-02-15-12-27-34.235996235,-0.03129524365067482,-0.01313037145882845,-0.023355629295110703
2023-02-15-12-27-34.285587218,-0.03130805492401123,-0.013118162751197815,-0.023358982056379318
2023-02-15-12-27-34.285800864,-0.03130781278014183,-0.013121351599693298,-0.023366842418909073
2023-02-15-12-27-34.335256566,-0.03131194785237312,-0.013130894862115383,-0.02337387017905712
2023-02-15-12-27-34.335441987,-0.031310051679611206,-0.013114327564835548,-0.02337113581597805
2023-02-15-12-27-34.384889093,-0.0313185453414917,-0.01311957836151123,-0.023377254605293274
2023-02-15-12-27-34.385082446,-0.03130258247256279,-0.01311303861439228,-0.023378286510705948
2023-02-15-12-27-34.434267258,-0.031310342252254486,-0.013115239329636097,-0.02338048815727234
2023-02-15-12-27-34.434406413,-0.03132428601384163,-0.013121813535690308,-0.02338361367583275
2023-02-15-12-27-34.483920941,-0.03131412714719772,-0.013128473423421383,-0.02338295429944992
2023-02-15-12-27-34.484048217,-0.03131365776062012,-0.013121732510626316,-0.02339346520602703
2023-02-15-12-27-34.533579938,-0.031322136521339417,-0.013113430701196194,-0.023399583995342255
2023-02-15-12-27-34.533761878,-0.03132505342364311,-0.013120541349053383,-0.023395972326397896
2023-02-15-12-27-34.583168019,-0.03132592514157295,-0.013122751377522945,-0.023395463824272156
2023-02-15-12-27-34.583294995,-0.0313396230340004,-0.013126861304044724,-0.023406537249684334
