TIME,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-12-03-41.760520719,-0.02939447946846485,-0.01649068482220173,0.09390539675951004,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025740886107087135,-0.01674862951040268,0.6558235883712769,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-41.793300457,-0.02938009612262249,-0.01650129444897175,0.09390397369861603,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-03-41.793382407,,,,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025732215493917465,-0.016757279634475708,0.6558261513710022,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-41.826217563,-0.02937874011695385,-0.01650197058916092,0.09389607608318329,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-03-41.826295174,,,,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.02573583461344242,-0.016752002760767937,0.6558224558830261,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-41.859175794,-0.029378455132246017,-0.016493292525410652,0.09390050172805786,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-03-41.859266141,,,,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025727836415171623,-0.016751069575548172,0.6558260321617126,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-41.892229745,-0.029382262378931046,-0.01648518070578575,0.09388449788093567,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025746891275048256,-0.01674361154437065,0.6558188199996948,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-41.925230670,-0.029381705448031425,-0.016499368473887444,0.09387697279453278,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025745511054992676,-0.01675085537135601,0.6558175086975098,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-41.958201402,-0.029402168467640877,-0.016503218561410904,0.09388109296560287,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-03-41.958284148,,,,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025750888511538506,-0.01675649732351303,0.6558305025100708,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-41.991128555,-0.029389820992946625,-0.01651141047477722,0.09388945251703262,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-03-41.991205941,,,,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025746889412403107,-0.016765015199780464,0.6558331847190857,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-42.024174750,-0.02938353829085827,-0.01650194637477398,0.09387501329183578,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025744054466485977,-0.016764860600233078,0.6558284759521484,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-42.057120631,-0.029388489201664925,-0.016489818692207336,0.09387961030006409,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-03-42.057201004,,,,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.025749336928129196,-0.016749028116464615,0.6558406949043274,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-03-42.090075702,-0.02939458191394806,-0.0164895411580801,0.09386687725782394,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-03-42.090173562,,,,,,,,,55.846580505371094,55.846580505371094,55.846580505371094,,,,5.543995380401611,5.544699192047119,1.8130080699920654,-0.02575472928583622,-0.016738638281822205,0.6558322906494141,0.0009374442743137479,0.0009372330387122929,0.17000000178813934,2.0,1.0,1025.0
