TIME,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-13-19-15.564299866,-0.05204042047262192,-0.01476097758859396,-0.0006816999521106482,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.049386609345674515,-0.017284763976931572,-0.0006289560697041452,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.606950610,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.0493435338139534,-0.017261577770113945,-0.0006341431871987879,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.606980473,-0.05203194543719292,-0.014756647869944572,-0.0006821338320150971,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04932013526558876,-0.017238767817616463,-0.0006333782221190631,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.650080857,-0.05195550248026848,-0.014732098206877708,-0.0006827055476605892,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04931291192770004,-0.017230860888957977,-0.0006277912179939449,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.650098661,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04930846765637398,-0.01722760498523712,-0.0006329772295430303,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.693140123,-0.05202178657054901,-0.014759632758796215,-0.0006867184420116246,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-19-15.693170629,-0.05200113728642464,-0.01475834846496582,-0.0006852034712210298,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04939363896846771,-0.01726294308900833,-0.0006301673711277544,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.693183260,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04933665692806244,-0.017237665131688118,-0.0006315880455076694,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.693188011,-0.05195371061563492,-0.014752158895134926,-0.0006890186341479421,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-19-15.736284278,-0.05200755596160889,-0.014772900380194187,-0.0006946059875190258,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04938836395740509,-0.017263252288103104,-0.000640135898720473,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.779310347,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04935742914676666,-0.017239337787032127,-0.0006427227635867894,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.779334382,-0.051963310688734055,-0.014748083427548409,-0.000689067761413753,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.049356989562511444,-0.01722516305744648,-0.0006394389201886952,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.779339453,-0.05202015861868858,-0.014782018959522247,-0.000692372617777437,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-13-19-15.822415117,-0.05202847719192505,-0.014783704653382301,-0.000689539301674813,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04941355437040329,-0.01724955067038536,-0.0006409354391507804,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.822439574,-0.051971495151519775,-0.014764558523893356,-0.0006800458650104702,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.0493524894118309,-0.017216531559824944,-0.000631145085208118,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.865527971,-0.05197840556502342,-0.014781634323298931,-0.0006876465049572289,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.049404919147491455,-0.017238548025488853,-0.000632834795396775,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.865545966,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04936927556991577,-0.01722896471619606,-0.0006328118615783751,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.908614479,-0.051986146718263626,-0.014808416366577148,-0.0006901135202497244,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04938831180334091,-0.01723461225628853,-0.0006411451613530517,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.908637291,-0.051975782960653305,-0.01479712687432766,-0.0006909702206030488,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04940472170710564,-0.017246272414922714,-0.0006411844515241683,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.951664900,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04938014969229698,-0.017232293263077736,-0.0006405037711374462,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.951695334,-0.05196215584874153,-0.01480301097035408,-0.0006907088682055473,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04936927556991577,-0.01722322590649128,-0.0006401886348612607,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-15.994873492,-0.05194569006562233,-0.01480851136147976,-0.0006957562291063368,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04937956482172012,-0.017231758683919907,-0.0006445336621254683,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-16.037997551,-0.05195443704724312,-0.014818001538515091,-0.0006916114361956716,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04940513148903847,-0.017236460000276566,-0.0006447978666983545,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-16.081099719,-0.051948655396699905,-0.014838235452771187,-0.0007005684892646968,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04939669743180275,-0.017235422506928444,-0.0006503489566966891,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-16.124117820,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.049413952976465225,-0.01724427007138729,-0.0006526423385366797,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-16.124140177,-0.05193061754107475,-0.014836467802524567,-0.0006998830358497798,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.04940998926758766,-0.017244955524802208,-0.0006505200290121138,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-16.124156637,-0.05192016810178757,-0.014827962964773178,-0.0007036005263216794,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.049397002905607224,-0.01723320782184601,-0.0006498813163489103,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-16.124166859,,,,,,,,,59.984317779541016,59.984317779541016,59.984317779541016,,,,2.0283336639404297,2.0283329486846924,1.9992733001708984,-0.049393799155950546,-0.01722627319395542,-0.0006546932272613049,0.002274248283356428,0.0022814616095274687,0.09979016333818436,2.0,1.0,1026.0
2023-02-15-13-19-16.167236812,-0.05192989856004715,-0.014836091548204422,-0.0007062571821734309,,,,,,,,,,,,,,,,,,,,,,,
