0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2023-02-15-12-09-08.194382836,-0.02926582284271717,-0.016638126224279404,0.07763568311929703,,,,,,55.46641159057617,55.46641159057617,55.46641159057617,,,,5.695125579833984,5.695791721343994,1.7967952489852905,-0.025144945830106735,-0.016863375902175903,0.6608294248580933,0.000941525970119983,0.0009367056773044169,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.227022319,-0.029268579557538033,-0.016626929864287376,0.07764522731304169,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-09-08.227108892,,,,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025158829987049103,-0.016856256872415543,0.6608462929725647,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.260006441,-0.029287375509738922,-0.01664227806031704,0.07764358818531036,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-09-08.260092803,,,,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025157447904348373,-0.016862666234374046,0.660850465297699,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.293985746,-0.02927638404071331,-0.0166549663990736,0.0776403471827507,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-09-08.294065734,,,,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.02514522895216942,-0.01687343791127205,0.6608500480651855,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.326972507,-0.02927977591753006,-0.016643203794956207,0.07765085250139236,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-09-08.327042558,,,,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025151457637548447,-0.01686249114573002,0.6608589291572571,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.359945846,-0.02927943505346775,-0.01662513241171837,0.07764825969934464,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-09-08.360029171,,,,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025150302797555923,-0.016843967139720917,0.6608598828315735,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.392965408,-0.029269879683852196,-0.01662217266857624,0.0776420310139656,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025145161896944046,-0.016837310045957565,0.6608604788780212,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.425931062,-0.029253249987959862,-0.016614170745015144,0.07763316482305527,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025119872763752937,-0.01683572493493557,0.6608616709709167,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.458933926,-0.02924482710659504,-0.01662171073257923,0.07764555513858795,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025109875947237015,-0.016843371093273163,0.660873293876648,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.491888459,-0.02922946773469448,-0.016620825976133347,0.0776548981666565,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-09-08.491989237,,,,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.025108089670538902,-0.016839507967233658,0.6608889102935791,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-09-08.524866259,-0.029238073155283928,-0.016626941040158272,0.07765278220176697,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-09-08.524931997,,,,,,,,,55.4658317565918,55.4658317565918,55.4658317565918,,,,5.695352077484131,5.696018218994141,1.7967705726623535,-0.02511231228709221,-0.01685897447168827,0.6608923673629761,0.0009415247477591038,0.0009367050952278078,0.17000000178813934,2.0,1.0,1025.0
