TIME,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,roll,pitch,yaw
2023-02-15-12-06-10.919271139,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.02484259195625782,-0.01626453548669815,0.6608554720878601,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-10.952162017,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.024849798530340195,-0.016267552971839905,0.660859227180481,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,-0.029144737869501114,-0.016551729291677475,0.0865325778722763
2023-02-15-12-06-10.985162838,,,,,,,,,,,,,,,,,,,,,,,,-0.0291612409055233,-0.016564711928367615,0.08652302622795105
2023-02-15-12-06-10.985245717,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.024860957637429237,-0.016272109001874924,0.6608499884605408,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.018165167,,,,,,,,,,,,,,,,,,,,,,,,-0.029160382226109505,-0.016553031280636787,0.08652230352163315
2023-02-15-12-06-11.018247178,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.02486204355955124,-0.016264542937278748,0.6608469486236572,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.051019557,,,,,,,,,,,,,,,,,,,,,,,,-0.029161565005779266,-0.016548966988921165,0.08651658147573471
2023-02-15-12-06-11.051090712,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.024870796129107475,-0.0162664745002985,0.6608402132987976,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.085018756,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.024869561195373535,-0.01627625711262226,0.660836398601532,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,-0.02916727587580681,-0.01656210422515869,0.0865120142698288
2023-02-15-12-06-11.118008405,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.024863416329026222,-0.016276484355330467,0.6608341932296753,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,-0.029162216931581497,-0.01656138338148594,0.08650874346494675
2023-02-15-12-06-11.150919199,,,,,,,,,,,,,,,,,,,,,,,,-0.02914629504084587,-0.01655554212629795,0.08651319891214371
2023-02-15-12-06-11.151003905,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.024858908727765083,-0.016271624714136124,0.6608355641365051,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.183882640,,,,,,,,,,,,,,,,,,,,,,,,-0.029154637828469276,-0.016549555584788322,0.08651909977197647
2023-02-15-12-06-11.183964311,,,,,,55.67247772216797,55.67247772216797,55.67247772216797,,,,5.613943576812744,5.614628314971924,1.8055752515792847,-0.02485623210668564,-0.016265176236629486,0.6608386635780334,0.0009433722589164972,0.0009406452882103622,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.216892926,,,,,,,,,,,,,,,,,,,,,,,,-0.029143817722797394,-0.01654503494501114,0.0865100622177124
2023-02-15-12-06-11.216979750,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024850215762853622,-0.016257913783192635,0.6608347296714783,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.249909691,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024855684489011765,-0.016261152923107147,0.6608285903930664,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,-0.029156256467103958,-0.016545139253139496,0.08650724589824677
2023-02-15-12-06-11.282797473,,,,,,,,,,,,,,,,,,,,,,,,-0.029155146330595016,-0.016549594700336456,0.08651188015937805
2023-02-15-12-06-11.282874949,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024861501529812813,-0.016268638893961906,0.6608244776725769,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.315831514,,,,,,,,,,,,,,,,,,,,,,,,-0.029149668291211128,-0.016549870371818542,0.08650071173906326
2023-02-15-12-06-11.315915090,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.02484934590756893,-0.016266586259007454,0.6608206033706665,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.348829775,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024849707260727882,-0.016264241188764572,0.6608176231384277,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,-0.029159443452954292,-0.016556192189455032,0.0865003913640976
2023-02-15-12-06-11.381818445,,,,,,,,,,,,,,,,,,,,,,,,-0.029165886342525482,-0.01656465232372284,0.08649574965238571
2023-02-15-12-06-11.381908572,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.02486134134232998,-0.016269037500023842,0.6608228087425232,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.414755091,,,,,,,,,,,,,,,,,,,,,,,,-0.029163917526602745,-0.016545036807656288,0.0864991843700409
2023-02-15-12-06-11.414836193,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024858029559254646,-0.016257477924227715,0.6608186960220337,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.447851540,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.02486138977110386,-0.016248060390353203,0.6608239412307739,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,-0.02915745973587036,-0.016534507274627686,0.08651093393564224
2023-02-15-12-06-11.480722320,,,,,,,,,,,,,,,,,,,,,,,,-0.029155265539884567,-0.016536949202418327,0.08649791777133942
2023-02-15-12-06-11.480798764,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024853017181158066,-0.01625179871916771,0.6608145236968994,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.513727775,,,,,,,,,,,,,,,,,,,,,,,,-0.0291657242923975,-0.016541065648198128,0.0864923819899559
2023-02-15-12-06-11.513806156,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.0248568095266819,-0.01624731719493866,0.6608125567436218,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.546728928,,,,,,,,,,,,,,,,,,,,,,,,-0.029172612354159355,-0.016532456502318382,0.08649524301290512
2023-02-15-12-06-11.546805434,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024863485246896744,-0.01624506711959839,0.6608047485351562,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.579724813,,,,,,,,,,,,,,,,,,,,,,,,-0.02918153628706932,-0.016541829332709312,0.08649948984384537
2023-02-15-12-06-11.579792826,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024880724027752876,-0.01626579836010933,0.6608128547668457,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.612683541,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.024876181036233902,-0.01627449318766594,0.6608049869537354,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,-0.029186053201556206,-0.016558654606342316,0.08649645745754242
2023-02-15-12-06-11.645683834,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.02486933022737503,-0.016282819211483,0.6607993245124817,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,-0.02917468547821045,-0.01657792739570141,0.0864846482872963
2023-02-15-12-06-11.678658667,,,,,,55.67189407348633,55.67189407348633,55.67189407348633,,,,5.614175796508789,5.614860534667969,1.805550456047058,-0.02486804500222206,-0.016291556879878044,0.6607931852340698,0.0009434347157366574,0.0009406273020431399,0.17000000178813934,2.0,1.0,1025.0,-0.0291704423725605,-0.016581140458583832,0.08648142218589783
2023-02-15-12-06-11.711642079,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024864455685019493,-0.01630759797990322,0.6608019471168518,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029165292158722878,-0.016586119309067726,0.08649302273988724
2023-02-15-12-06-11.744641604,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.02487225830554962,-0.016306502744555473,0.66080242395401,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029171498492360115,-0.01659516803920269,0.08650163561105728
2023-02-15-12-06-11.777602955,,,,,,,,,,,,,,,,,,,,,,,,-0.029166823253035545,-0.016592323780059814,0.0865042582154274
2023-02-15-12-06-11.777680493,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.02486753836274147,-0.0163121335208416,0.6608160734176636,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.810523625,,,,,,,,,,,,,,,,,,,,,,,,-0.02916684001684189,-0.01659298501908779,0.08650722354650497
2023-02-15-12-06-11.810607771,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024861400946974754,-0.016310274600982666,0.6608134508132935,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.843551978,,,,,,,,,,,,,,,,,,,,,,,,-0.029183898121118546,-0.01659855991601944,0.08649954199790955
2023-02-15-12-06-11.843624390,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024877186864614487,-0.016308683902025223,0.6608033180236816,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-11.876515822,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024883871898055077,-0.01631249487400055,0.6607975959777832,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029184609651565552,-0.01659398153424263,0.08649178594350815
2023-02-15-12-06-11.909507705,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.02488253079354763,-0.016326412558555603,0.6607943177223206,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029179159551858902,-0.01660669967532158,0.0864952877163887
2023-02-15-12-06-11.942508133,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024884654209017754,-0.016325674951076508,0.6607819199562073,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029184168204665184,-0.016606725752353668,0.08648490905761719
2023-02-15-12-06-11.975428273,,,,,,,,,,,,,,,,,,,,,,,,-0.029190344735980034,-0.01660715416073799,0.08648724108934402
2023-02-15-12-06-11.975509354,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024888470768928528,-0.016330154612660408,0.6607900857925415,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.008372820,,,,,,,,,,,,,,,,,,,,,,,,-0.02919609099626541,-0.01660754904150963,0.08649223297834396
2023-02-15-12-06-12.008453599,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024897847324609756,-0.016329633072018623,0.6607901453971863,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.041427055,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024905579164624214,-0.016337275505065918,0.6607884764671326,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029200010001659393,-0.016613906249403954,0.08649159967899323
2023-02-15-12-06-12.074378767,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024908600375056267,-0.016340501606464386,0.6607872843742371,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029205381870269775,-0.016613271087408066,0.08649636059999466
2023-02-15-12-06-12.107386000,,,,,,,,,,,,,,,,,,,,,,,,-0.02920924313366413,-0.016617054119706154,0.08649589121341705
2023-02-15-12-06-12.107465543,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.02490197867155075,-0.016339469701051712,0.6607818603515625,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.140372688,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024906935170292854,-0.01636221632361412,0.6607851982116699,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.02920139580965042,-0.016633624210953712,0.0864933505654335
2023-02-15-12-06-12.173303976,,,,,,55.67131042480469,55.67131042480469,55.67131042480469,,,,5.614407539367676,5.6150922775268555,1.805525541305542,-0.024904616177082062,-0.016351930797100067,0.6607832908630371,0.0009435127140022814,0.000940599711611867,0.17000000178813934,2.0,1.0,1025.0,-0.029200617223978043,-0.01662697084248066,0.08649538457393646
2023-02-15-12-06-12.206285784,,,,,,,,,,,,,,,,,,,,,,,,-0.029198957607150078,-0.016632355749607086,0.08649587631225586
2023-02-15-12-06-12.206426480,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02489829808473587,-0.016356883570551872,0.6607778668403625,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.239247783,,,,,,,,,,,,,,,,,,,,,,,,-0.029194464907050133,-0.016640467569231987,0.08649811893701553
2023-02-15-12-06-12.239335889,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.024889010936021805,-0.01636919379234314,0.6607666015625,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.272240910,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02487027831375599,-0.016348909586668015,0.6607587337493896,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,-0.029177077114582062,-0.0166254211217165,0.0864807665348053
2023-02-15-12-06-12.305218130,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.024874182417988777,-0.016332311555743217,0.6607582569122314,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,-0.029172953218221664,-0.016615375876426697,0.08648048341274261
2023-02-15-12-06-12.338192766,,,,,,,,,,,,,,,,,,,,,,,,-0.029172781854867935,-0.01661473885178566,0.08647149801254272
2023-02-15-12-06-12.338270171,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.024872319772839546,-0.016344044357538223,0.6607410311698914,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.371164480,,,,,,,,,,,,,,,,,,,,,,,,-0.029163969680666924,-0.01662646234035492,0.08646358549594879
2023-02-15-12-06-12.371248194,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02486148476600647,-0.016361644491553307,0.6607369184494019,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.404152700,,,,,,,,,,,,,,,,,,,,,,,,-0.029176143929362297,-0.01662478782236576,0.08647284656763077
2023-02-15-12-06-12.404250524,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.024884959682822227,-0.016348615288734436,0.6607385277748108,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.437178953,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.0248821210116148,-0.016332510858774185,0.6607385277748108,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,-0.029185011982917786,-0.016607096418738365,0.0864730030298233
2023-02-15-12-06-12.470134456,,,,,,,,,,,,,,,,,,,,,,,,-0.029194723814725876,-0.01660657301545143,0.08647597581148148
2023-02-15-12-06-12.470209686,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02490260638296604,-0.016329068690538406,0.6607426404953003,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.503141332,,,,,,,,,,,,,,,,,,,,,,,,-0.029228946194052696,-0.0166163370013237,0.08647780120372772
2023-02-15-12-06-12.503224216,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02493208460509777,-0.016350358724594116,0.6607353687286377,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.536169624,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.024929428473114967,-0.01635289564728737,0.6607312560081482,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,-0.02922775223851204,-0.016614481806755066,0.08647505939006805
2023-02-15-12-06-12.569142692,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02492441050708294,-0.01633649505674839,0.660717785358429,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,-0.029217977076768875,-0.016603762283921242,0.08646612614393234
2023-02-15-12-06-12.602148807,,,,,,,,,,,,,,,,,,,,,,,,-0.029211824759840965,-0.016617635264992714,0.08645229786634445
2023-02-15-12-06-12.602236946,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.024920934811234474,-0.016342567279934883,0.6607131958007812,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.635020059,,,,,,,,,,,,,,,,,,,,,,,,-0.02921758033335209,-0.016621924936771393,0.086454376578331
2023-02-15-12-06-12.635114757,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.024915874004364014,-0.016351081430912018,0.6607078313827515,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.668041571,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02490805648267269,-0.01637093536555767,0.6607041954994202,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,-0.029207278043031693,-0.016640154644846916,0.08645465224981308
2023-02-15-12-06-12.700970478,,,,,,,,,,,,,,,,,,,,,,,,-0.029208462685346603,-0.01664445362985134,0.08644475787878036
2023-02-15-12-06-12.701058707,,,,,,55.67072677612305,55.67072677612305,55.67072677612305,,,,5.614639759063721,5.6153244972229,1.8055006265640259,-0.02491021528840065,-0.016374388709664345,0.6606945395469666,0.0009435665560886264,0.000940566707868129,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.734976898,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024923354387283325,-0.016379401087760925,0.6606844067573547,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.02922799438238144,-0.016642961651086807,0.08643588423728943
2023-02-15-12-06-12.767943144,,,,,,,,,,,,,,,,,,,,,,,,-0.029222754761576653,-0.01664930023252964,0.0864410549402237
2023-02-15-12-06-12.768037538,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.02492455020546913,-0.01637720689177513,0.6606871485710144,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.800951928,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024925367906689644,-0.016388002783060074,0.6606890559196472,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.02922024577856064,-0.016655469313263893,0.08644107729196548
2023-02-15-12-06-12.833868571,,,,,,,,,,,,,,,,,,,,,,,,-0.02922278642654419,-0.016657346859574318,0.08643925935029984
2023-02-15-12-06-12.833960597,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024922305718064308,-0.016389375552535057,0.6606865525245667,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-12.866878632,,,,,,,,,,,,,,,,,,,,,,,,-0.02923819050192833,-0.01665358617901802,0.08643042296171188
2023-02-15-12-06-12.866972614,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024937400594353676,-0.016386298462748528,0.6606770157814026,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,,,
