TIME,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-13-40-38.114450935,-0.03817646950483322,-0.014063780196011066,0.00012197786418255419,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.042784642428159714,-0.013929113745689392,-8.012882608454674e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.155656922,-0.03818194940686226,-0.014066442847251892,0.00012688049173448235,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.04278702661395073,-0.013933553360402584,-8.443004480795935e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.155763171,-0.03819788619875908,-0.014069336466491222,0.00012190048437332734,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.042800433933734894,-0.013939385302364826,-8.356042235391214e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.198396771,-0.03821367397904396,-0.014051651582121849,0.00012592421262525022,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.042792245745658875,-0.013935339637100697,-7.8857148764655e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.198428038,,,,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.042801570147275925,-0.013929428532719612,-8.670986426295713e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.241450748,-0.03823239356279373,-0.014052677899599075,0.00011593085946515203,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.04279929772019386,-0.013930348679423332,-9.941519965650514e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.241481027,-0.03824162855744362,-0.014055924490094185,0.00011205714690731838,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.04279482364654541,-0.013934064656496048,-9.22445033211261e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.284594815,-0.03825122117996216,-0.014043743722140789,0.00012156898446846753,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.04280536621809006,-0.013933833688497543,-8.901070395950228e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.327912245,-0.03825277090072632,-0.014034915715456009,0.00012412680371198803,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.04280628636479378,-0.013927789404988289,-8.70650983415544e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
2023-02-15-13-40-38.327996635,-0.03826672211289406,-0.014036167412996292,0.0001215967713505961,,,,,,59.99821853637695,59.99821853637695,59.99821853637695,,,,2.003399133682251,2.003399133682251,1.9999167919158936,-0.042809583246707916,-0.013931243680417538,-8.553405496058986e-05,0.0061678700149059296,0.006168215535581112,0.09998603165149689,2.0,1.0,1026.0
