0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2023-02-15-12-14-21.428965062,-0.029160842299461365,-0.016637468710541725,0.06346813589334488,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.025093885138630867,-0.016955764964222908,0.6803847551345825,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.461777643,-0.029167508706450462,-0.01662665605545044,0.06346804648637772,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.025096377357840538,-0.016939548775553703,0.6803876161575317,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.494627548,-0.029185792431235313,-0.016625434160232544,0.06346335262060165,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-21.494706181,,,,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.025110376998782158,-0.016946125775575638,0.6803799867630005,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.527609187,-0.029184922575950623,-0.016618339344859123,0.06345883011817932,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-21.527691000,,,,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.025106582790613174,-0.016941487789154053,0.6803821325302124,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.561732513,-0.029179438948631287,-0.016619672998785973,0.06345898658037186,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.025100842118263245,-0.01693749614059925,0.6803804636001587,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.594620893,-0.0291852168738842,-0.016612162813544273,0.06344850361347198,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.02510399930179119,-0.01692960597574711,0.6803832054138184,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.627567504,-0.029188131913542747,-0.016608553007245064,0.06344914436340332,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.02511473372578621,-0.016920587047934532,0.680382251739502,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.660598671,-0.029188793152570724,-0.01660103350877762,0.06344138830900192,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.025118429213762283,-0.016921887174248695,0.6803810000419617,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.693501317,-0.029192443937063217,-0.016598829999566078,0.06343495100736618,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15-12-14-21.693588841,,,,,,,,,55.10336685180664,55.10336685180664,55.10336685180664,,,,5.8340911865234375,5.834727764129639,1.7813726663589478,-0.02511605992913246,-0.016924114897847176,0.6803709864616394,0.0009422818548046052,0.000936385418754071,0.17000000178813934,2.0,1.0,1025.0
2023-02-15-12-14-21.726467374,-0.029185742139816284,-0.016592787578701973,0.06342218816280365,,,,,,,,,,,,,,,,,,,,,,,
