roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
-0.02926678955554962,-0.016687843948602676,0.23093441128730774,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.02601117640733719,-0.017141543328762054,0.4186188876628876,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.029275670647621155,-0.016690688207745552,0.23093262314796448,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.02602393366396427,-0.017150579020380974,0.41862812638282776,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.029288670048117638,-0.016707295551896095,0.23093754053115845,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026031792163848877,-0.017161961644887924,0.41863417625427246,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.02928846701979637,-0.016709206625819206,0.23094041645526886,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.02603471837937832,-0.017167117446660995,0.41864117980003357,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.029293499886989594,-0.016711948439478874,0.2309505194425583,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026041628792881966,-0.0171672273427248,0.41865625977516174,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.029297074303030968,-0.01672651432454586,0.2309543341398239,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026046287268400192,-0.017173048108816147,0.41867125034332275,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.02930140681564808,-0.01671556942164898,0.2309434562921524,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026047976687550545,-0.017177250236272812,0.41867396235466003,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.02930460125207901,-0.016726728528738022,0.23094381392002106,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026045022532343864,-0.017173590138554573,0.4186732769012451,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.02931085228919983,-0.016726946458220482,0.23093727231025696,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026052316650748253,-0.017174364998936653,0.4186808168888092,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.029317742213606834,-0.01673194207251072,0.23093560338020325,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026051359251141548,-0.017183374613523483,0.41867703199386597,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.0292974766343832,-0.016737468540668488,0.23092639446258545,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.0260572899132967,-0.0171811506152153,0.41867366433143616,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.02928468957543373,-0.016743315383791924,0.23092490434646606,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.026046717539429665,-0.01719444990158081,0.41867557168006897,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.02929842472076416,-0.016748590394854546,0.23092418909072876,,,,,,58.60557556152344,58.60557556152344,58.60557556152344,,,,3.5353379249572754,3.5366125106811523,1.937294840812683,-0.02602892927825451,-0.01719336397945881,0.41868793964385986,0.0009610368288122118,0.0009687297279015183,0.09874022752046585,2.0,1.0,1025.0
-0.029316771775484085,-0.016757125034928322,0.23092181980609894,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026038652285933495,-0.01720048487186432,0.4186941385269165,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029321536421775818,-0.016745690256357193,0.23091739416122437,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026062065735459328,-0.01720324531197548,0.41869258880615234,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029308529570698738,-0.01673840917646885,0.2309177964925766,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.02606506459414959,-0.017204979434609413,0.41868653893470764,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.02931886911392212,-0.01674642413854599,0.2309102863073349,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.02605791576206684,-0.017189903184771538,0.41870033740997314,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029320716857910156,-0.016748491674661636,0.2309168130159378,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026064423844218254,-0.01719815470278263,0.4187013506889343,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029315054416656494,-0.016726506873965263,0.23092330992221832,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026056727394461632,-0.017193902283906937,0.41871145367622375,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029304806143045425,-0.016724461689591408,0.23092339932918549,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026055699214339256,-0.017185034230351448,0.41871917247772217,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029306696727871895,-0.016741635277867317,0.23092412948608398,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.0260554738342762,-0.017193688079714775,0.4187351167201996,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029310008510947227,-0.016734348610043526,0.23090282082557678,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026051681488752365,-0.01719478890299797,0.4187360107898712,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029297618195414543,-0.01673525758087635,0.2309030443429947,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026055462658405304,-0.017189601436257362,0.4187254309654236,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029303211718797684,-0.01672304794192314,0.23090116679668427,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.02604847028851509,-0.01719272881746292,0.4187253713607788,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.02931412123143673,-0.016726180911064148,0.23089616000652313,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026050031185150146,-0.017186231911182404,0.41872990131378174,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029327375814318657,-0.016721853986382484,0.2308940291404724,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026057008653879166,-0.017177144065499306,0.41873496770858765,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029329612851142883,-0.016728417947888374,0.23088796436786652,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026068704202771187,-0.017173223197460175,0.418744295835495,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.029326220974326134,-0.016717294231057167,0.2308843731880188,,,,,,58.6051139831543,58.6051139831543,58.6051139831543,,,,3.5358004570007324,3.5370748043060303,1.937273621559143,-0.026079922914505005,-0.017176872119307518,0.4187387228012085,0.0009610187844373286,0.0009686870034784079,0.09877434372901917,2.0,1.0,1025.0
-0.02930513583123684,-0.01672668755054474,0.2308945506811142,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.02607959322631359,-0.017174310982227325,0.4187428057193756,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.029316142201423645,-0.016728416085243225,0.23089267313480377,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026065286248922348,-0.01718435436487198,0.418756902217865,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.029331127181649208,-0.01673484779894352,0.23089063167572021,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026070280000567436,-0.017183763906359673,0.4187639653682709,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.029339665547013283,-0.01673782430589199,0.2308906465768814,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.02608407288789749,-0.01718387007713318,0.4187683165073395,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.02934858947992325,-0.01674903742969036,0.23089216649532318,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026099206879734993,-0.017192577943205833,0.41877394914627075,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.029352007433772087,-0.01674567349255085,0.23088282346725464,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026093803346157074,-0.017206933349370956,0.4187840521335602,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.029343176633119583,-0.01674336940050125,0.2308962643146515,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026103001087903976,-0.01719578169286251,0.4187839925289154,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.029327701777219772,-0.016739893704652786,0.23090015351772308,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026103220880031586,-0.01719501242041588,0.4187929034233093,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.02932780608534813,-0.016745200380682945,0.23089787364006042,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.02608201466500759,-0.017195621505379677,0.4188093841075897,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.029346466064453125,-0.016751941293478012,0.23089785873889923,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026091180741786957,-0.017203273251652718,0.4188166856765747,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
-0.02934218756854534,-0.01674584485590458,0.23090842366218567,,,,,,58.604652404785156,58.604652404785156,58.604652404785156,,,,3.5362627506256104,3.537536859512329,1.9372525215148926,-0.026090772822499275,-0.017199618741869926,0.41882243752479553,0.0009610009728930891,0.0009686385164968669,0.09880808740854263,2.0,1.0,1025.0
