roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
-0.029398705810308456,-0.017006728798151016,0.24153344333171844,,,,,,58.874229431152344,58.874229431152344,58.874229431152344,,,,3.25412917137146,3.255531072616577,1.9496160745620728,-0.02809147536754608,-0.018104955554008484,0.34198281168937683,0.000980279059149325,0.0010109607828781009,0.07963906228542328,2.0,1.0,1025.0
-0.029378730803728104,-0.017002545297145844,0.24153636395931244,,,,,,58.874229431152344,58.874229431152344,58.874229431152344,,,,3.25412917137146,3.255531072616577,1.9496160745620728,-0.028073638677597046,-0.01810428500175476,0.3419966697692871,0.000980279059149325,0.0010109607828781009,0.07963906228542328,2.0,1.0,1025.0
-0.02937503531575203,-0.017003213986754417,0.24153147637844086,,,,,,58.874229431152344,58.874229431152344,58.874229431152344,,,,3.25412917137146,3.255531072616577,1.9496160745620728,-0.02806033007800579,-0.018103497102856636,0.34200528264045715,0.000980279059149325,0.0010109607828781009,0.07963906228542328,2.0,1.0,1025.0
-0.0293782539665699,-0.017000393941998482,0.24152180552482605,,,,,,58.874229431152344,58.874229431152344,58.874229431152344,,,,3.25412917137146,3.255531072616577,1.9496160745620728,-0.028075234964489937,-0.018094945698976517,0.34200870990753174,0.000980279059149325,0.0010109607828781009,0.07963906228542328,2.0,1.0,1025.0
-0.02938125841319561,-0.01700267754495144,0.2415163516998291,,,,,,58.874229431152344,58.874229431152344,58.874229431152344,,,,3.25412917137146,3.255531072616577,1.9496160745620728,-0.028075644746422768,-0.01809973083436489,0.34201210737228394,0.000980279059149325,0.0010109607828781009,0.07963906228542328,2.0,1.0,1025.0
-0.02938198670744896,-0.016987765207886696,0.24151284992694855,,,,,,58.87376403808594,58.87376403808594,58.87376403808594,,,,3.254638195037842,3.25603985786438,1.9495947360992432,-0.028085559606552124,-0.018085582181811333,0.34201765060424805,0.0009802324930205941,0.0010108737042173743,0.07967174798250198,2.0,1.0,1025.0
-0.02939237467944622,-0.016981108114123344,0.2415090650320053,,,,,,58.87376403808594,58.87376403808594,58.87376403808594,,,,3.254638195037842,3.25603985786438,1.9495947360992432,-0.028071729466319084,-0.018086817115545273,0.3420310914516449,0.0009802324930205941,0.0010108737042173743,0.07967174798250198,2.0,1.0,1025.0
-0.029382426291704178,-0.016989735886454582,0.24151071906089783,,,,,,58.87376403808594,58.87376403808594,58.87376403808594,,,,3.254638195037842,3.25603985786438,1.9495947360992432,-0.028079397976398468,-0.01808113418519497,0.3420366644859314,0.0009802324930205941,0.0010108737042173743,0.07967174798250198,2.0,1.0,1025.0
-0.029372431337833405,-0.016981806606054306,0.24151259660720825,,,,,,58.87376403808594,58.87376403808594,58.87376403808594,,,,3.254638195037842,3.25603985786438,1.9495947360992432,-0.02807513065636158,-0.018078235909342766,0.3420477509498596,0.0009802324930205941,0.0010108737042173743,0.07967174798250198,2.0,1.0,1025.0
-0.029369518160820007,-0.016979597508907318,0.24151304364204407,,,,,,58.87376403808594,58.87376403808594,58.87376403808594,,,,3.254638195037842,3.25603985786438,1.9495947360992432,-0.028068019077181816,-0.018086830154061317,0.3420591950416565,0.0009802324930205941,0.0010108737042173743,0.07967174798250198,2.0,1.0,1025.0
