timeInfo_tow_ahrsImu,timeInfo_weekNumber_ahrsImu,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
,,-0.02880742959678173,-0.016425548121333122,0.2601337730884552,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.02363353967666626,-0.017241891473531723,0.26386260986328125,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.02880578488111496,-0.016412630677223206,0.26012513041496277,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.02362726256251335,-0.017235273495316505,0.26385822892189026,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.02880144491791725,-0.016407672315835953,0.2601231038570404,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023625344038009644,-0.01724226586520672,0.26384231448173523,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028799427673220634,-0.016414793208241463,0.2601097822189331,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.02364302985370159,-0.017243972048163414,0.26383134722709656,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028814347460865974,-0.01641898974776268,0.2601011097431183,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023649141192436218,-0.017235970124602318,0.2638239562511444,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028818774968385696,-0.016409844160079956,0.26009616255760193,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023638254031538963,-0.017230704426765442,0.2638234496116638,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.02880921959877014,-0.01640506647527218,0.26009804010391235,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023629074916243553,-0.017221562564373016,0.2638208568096161,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028801696375012398,-0.01640002429485321,0.26009806990623474,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023647261783480644,-0.017237892374396324,0.26379692554473877,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.02882165089249611,-0.016416197642683983,0.26007696986198425,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023649364709854126,-0.017224226146936417,0.26378169655799866,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028822874650359154,-0.016401832923293114,0.26006439328193665,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.02365868352353573,-0.017212267965078354,0.2637748420238495,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028829464688897133,-0.016390550881624222,0.26006054878234863,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023665450513362885,-0.01719975285232067,0.26376867294311523,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028838088735938072,-0.01637924462556839,0.26005712151527405,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.02366398647427559,-0.017205582931637764,0.26375722885131836,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.02883816696703434,-0.01638873666524887,0.2600485384464264,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023672856390476227,-0.017215343192219734,0.26376017928123474,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028845416381955147,-0.0163973830640316,0.26005446910858154,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.023650696501135826,-0.017207669094204903,0.263751745223999,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.0288228839635849,-0.016388455405831337,0.2600487768650055,,,,,,59.41830062866211,59.41830062866211,59.41830062866211,,,,2.635087490081787,2.6366939544677734,1.9744013547897339,-0.0236430075019598,-0.017192207276821136,0.2637555003166199,0.0010746428743004799,0.0010688278125599027,0.04830200597643852,2.0,1.0,1025.0
,,-0.028815122321248055,-0.016377201303839684,0.2600550949573517,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023640930652618408,-0.0171977449208498,0.2637505829334259,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02881256304681301,-0.01638355851173401,0.26005300879478455,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023641977459192276,-0.017197290435433388,0.26374709606170654,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.028812924399971962,-0.016384437680244446,0.26005232334136963,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.02364489994943142,-0.01718667522072792,0.26373815536499023,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02881547063589096,-0.016375120729207993,0.2600461542606354,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.02363133803009987,-0.01719008758664131,0.2637362778186798,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02880207635462284,-0.016379620879888535,0.26004698872566223,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023635532706975937,-0.017185622826218605,0.26372289657592773,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.028805766254663467,-0.016377044841647148,0.2600363790988922,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023654211312532425,-0.017188025638461113,0.26372116804122925,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.028824618086218834,-0.01638035476207733,0.26003754138946533,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023639146238565445,-0.017172349616885185,0.26372408866882324,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02880982868373394,-0.0163637213408947,0.26004287600517273,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023640338331460953,-0.01717791147530079,0.26370975375175476,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.028811443597078323,-0.01637176424264908,0.2600313127040863,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.02363923378288746,-0.01718224212527275,0.2637125551700592,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02881087362766266,-0.01637711562216282,0.2600366771221161,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.02364395372569561,-0.01719026267528534,0.2637280821800232,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02881818450987339,-0.01638207770884037,0.26005494594573975,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.0236432496458292,-0.017171179875731468,0.26371878385543823,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.028816044330596924,-0.01636349782347679,0.26004835963249207,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023647310212254524,-0.017155583947896957,0.2637026309967041,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02882218174636364,-0.016350504010915756,0.2600349187850952,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023651231080293655,-0.017152773216366768,0.2637005150318146,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.028826717287302017,-0.016346821561455727,0.2600354552268982,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023638803511857986,-0.01713920757174492,0.26368919014930725,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.028813429176807404,-0.01633455604314804,0.260026752948761,,,,,,59.41761779785156,59.41761779785156,59.41761779785156,,,,2.6357192993164062,2.6373257637023926,1.974371314048767,-0.023643858730793,-0.01715029589831829,0.26368868350982666,0.0010744971223175526,0.0010686151217669249,0.04832882434129715,2.0,1.0,1025.0
,,-0.02881760150194168,-0.016345573589205742,0.2600288391113281,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.02363792434334755,-0.017124835401773453,0.2636805474758148,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.02881390042603016,-0.016323115676641464,0.260023295879364,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.02365054190158844,-0.017132753506302834,0.2636694610118866,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.028827590867877007,-0.016333436593413353,0.26001495122909546,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.023656131699681282,-0.017153996974229813,0.2636736035346985,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.02883090078830719,-0.016353664919734,0.2600218653678894,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.023652520030736923,-0.01714993640780449,0.2636743485927582,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.02882607840001583,-0.016349274665117264,0.2600252032279968,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.023657850921154022,-0.017158301547169685,0.2636725604534149,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.028830358758568764,-0.016359400004148483,0.26002591848373413,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.02365683950483799,-0.017154695466160774,0.26365989446640015,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.028831588104367256,-0.016357319429516792,0.26001590490341187,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.02364814095199108,-0.017164897173643112,0.2636379599571228,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.028822967782616615,-0.016370035707950592,0.2599966526031494,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.023653196170926094,-0.017182623967528343,0.2636386752128601,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.028826748952269554,-0.016387205570936203,0.26000019907951355,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.023640701547265053,-0.017188014462590218,0.2636428475379944,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.02881341055035591,-0.016391204670071602,0.26000717282295227,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.0236408282071352,-0.017195021733641624,0.2636440694332123,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.028812889009714127,-0.01640120893716812,0.260011225938797,,,,,,59.416934967041016,59.416934967041016,59.416934967041016,,,,2.6363511085510254,2.6379570960998535,1.9743413925170898,-0.0236381683498621,-0.017219407483935356,0.2636365294456482,0.0010743534658104181,0.00106840452644974,0.048355672508478165,2.0,1.0,1025.0
,,-0.028811661526560783,-0.016425075009465218,0.2600063681602478,,,,,,,,,,,,,,,,,,,,,,,
